"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","544","Login","LMS service","Sat Aug 02 03:50:22 GMT 2025","passed","Sat Aug 02 03:50:23 GMT 2025","Login","Authentication","",""
"","33","Get courses","LMS service","Sat Aug 02 03:50:24 GMT 2025","passed","Sat Aug 02 03:50:24 GMT 2025","Get entities","Courses","",""
"","286","Delete exercise","LMS service","Sat Aug 02 03:50:25 GMT 2025","passed","Sat Aug 02 03:50:25 GMT 2025","Delete entity","Exercises","",""
"","550","Create user","LMS service","Sat Aug 02 03:50:31 GMT 2025","passed","Sat Aug 02 03:50:32 GMT 2025","Create entity","Users","",""
"","19","Delete file","LMS service","Sat Aug 02 03:50:31 GMT 2025","passed","Sat Aug 02 03:50:31 GMT 2025","Delete entity","Files","",""
"","272","Create exercise","LMS service","Sat Aug 02 03:50:25 GMT 2025","passed","Sat Aug 02 03:50:25 GMT 2025","Create entity","Exercises","",""
"","262","Create file with empty directory","LMS service","Sat Aug 02 03:50:29 GMT 2025","passed","Sat Aug 02 03:50:29 GMT 2025","Validate entity","Files","",""
"","11","Get user me","LMS service","Sat Aug 02 03:50:32 GMT 2025","passed","Sat Aug 02 03:50:32 GMT 2025","Get entity","Users","",""
"","23","Get exercises","LMS service","Sat Aug 02 03:50:26 GMT 2025","passed","Sat Aug 02 03:50:26 GMT 2025","Get entities","Exercises","",""
"","286","Get exercise","LMS service","Sat Aug 02 03:50:26 GMT 2025","passed","Sat Aug 02 03:50:26 GMT 2025","Get entity","Exercises","",""
"","286","Create user","LMS service","Sat Aug 02 03:50:31 GMT 2025","passed","Sat Aug 02 03:50:31 GMT 2025","Create entity","Users","",""
"","14","Get file","LMS service","Sat Aug 02 03:50:28 GMT 2025","passed","Sat Aug 02 03:50:28 GMT 2025","Get entity","Files","",""
"","268","Create file with empty filename and directory","LMS service","Sat Aug 02 03:50:30 GMT 2025","passed","Sat Aug 02 03:50:30 GMT 2025","Validate entity","Files","",""
"","316","Create file","LMS service","Sat Aug 02 03:50:27 GMT 2025","passed","Sat Aug 02 03:50:28 GMT 2025","Create entity","Files","",""
"","265","Create file with empty filename","LMS service","Sat Aug 02 03:50:29 GMT 2025","passed","Sat Aug 02 03:50:29 GMT 2025","Validate entity","Files","",""
"","531","Create user","LMS service","Sat Aug 02 03:50:31 GMT 2025","passed","Sat Aug 02 03:50:31 GMT 2025","Create entity","Users","",""
"","290","Update exercise","LMS service","Sat Aug 02 03:50:27 GMT 2025","passed","Sat Aug 02 03:50:27 GMT 2025","Update entity","Exercises","",""
"","30","Create course","LMS service","Sat Aug 02 03:50:24 GMT 2025","passed","Sat Aug 02 03:50:24 GMT 2025","Create entity","Courses","",""
"","35","Update course","LMS service","Sat Aug 02 03:50:23 GMT 2025","passed","Sat Aug 02 03:50:23 GMT 2025","Update entity","Courses","",""
"","265","Create file with incorrect file id","LMS service","Sat Aug 02 03:50:31 GMT 2025","passed","Sat Aug 02 03:50:31 GMT 2025","Validate entity","Files","",""
