"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Get courses","LMS service","Tue Jul 01 04:25:30 GMT 2025","passed","Tue Jul 01 04:25:30 GMT 2025","Get entities","Courses","",""
"","17","Create file with empty directory","LMS service","Tue Jul 01 04:25:35 GMT 2025","passed","Tue Jul 01 04:25:35 GMT 2025","Validate entity","Files","",""
"","559","Create user","LMS service","Tue Jul 01 04:25:37 GMT 2025","passed","Tue Jul 01 04:25:38 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Tue Jul 01 04:25:38 GMT 2025","passed","Tue Jul 01 04:25:38 GMT 2025","Get entity","Users","",""
"","268","Create file with empty filename","LMS service","Tue Jul 01 04:25:35 GMT 2025","passed","Tue Jul 01 04:25:35 GMT 2025","Validate entity","Files","",""
"","577","Create file","LMS service","Tue Jul 01 04:25:33 GMT 2025","passed","Tue Jul 01 04:25:34 GMT 2025","Create entity","Files","",""
"","286","Get exercises","LMS service","Tue Jul 01 04:25:32 GMT 2025","passed","Tue Jul 01 04:25:33 GMT 2025","Get entities","Exercises","",""
"","294","Delete file","LMS service","Tue Jul 01 04:25:36 GMT 2025","passed","Tue Jul 01 04:25:36 GMT 2025","Delete entity","Files","",""
"","261","Create file with incorrect file id","LMS service","Tue Jul 01 04:25:37 GMT 2025","passed","Tue Jul 01 04:25:37 GMT 2025","Validate entity","Files","",""
"","551","Create user","LMS service","Tue Jul 01 04:25:36 GMT 2025","passed","Tue Jul 01 04:25:37 GMT 2025","Create entity","Users","",""
"","34","Create course","LMS service","Tue Jul 01 04:25:30 GMT 2025","passed","Tue Jul 01 04:25:30 GMT 2025","Create entity","Courses","",""
"","20","Get exercise","LMS service","Tue Jul 01 04:25:32 GMT 2025","passed","Tue Jul 01 04:25:32 GMT 2025","Get entity","Exercises","",""
"","547","Login","LMS service","Tue Jul 01 04:25:28 GMT 2025","passed","Tue Jul 01 04:25:28 GMT 2025","Login","Authentication","",""
"","23","Update exercise","LMS service","Tue Jul 01 04:25:33 GMT 2025","passed","Tue Jul 01 04:25:33 GMT 2025","Update entity","Exercises","",""
"","14","Get file","LMS service","Tue Jul 01 04:25:34 GMT 2025","passed","Tue Jul 01 04:25:34 GMT 2025","Get entity","Files","",""
"","276","Create exercise","LMS service","Tue Jul 01 04:25:30 GMT 2025","passed","Tue Jul 01 04:25:31 GMT 2025","Create entity","Exercises","",""
"","18","Delete exercise","LMS service","Tue Jul 01 04:25:31 GMT 2025","passed","Tue Jul 01 04:25:31 GMT 2025","Delete entity","Exercises","",""
"","290","Create user","LMS service","Tue Jul 01 04:25:37 GMT 2025","passed","Tue Jul 01 04:25:37 GMT 2025","Create entity","Users","",""
"","265","Create file with empty filename and directory","LMS service","Tue Jul 01 04:25:36 GMT 2025","passed","Tue Jul 01 04:25:36 GMT 2025","Validate entity","Files","",""
"","36","Update course","LMS service","Tue Jul 01 04:25:28 GMT 2025","passed","Tue Jul 01 04:25:28 GMT 2025","Update entity","Courses","",""
