"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Update course","LMS service","Sun Jun 15 04:16:48 GMT 2025","passed","Sun Jun 15 04:16:48 GMT 2025","Update entity","Courses","",""
"","268","Create file with incorrect file id","LMS service","Sun Jun 15 04:16:57 GMT 2025","passed","Sun Jun 15 04:16:57 GMT 2025","Validate entity","Files","",""
"","272","Create exercise","LMS service","Sun Jun 15 04:16:50 GMT 2025","passed","Sun Jun 15 04:16:51 GMT 2025","Create entity","Exercises","",""
"","545","Login","LMS service","Sun Jun 15 04:16:48 GMT 2025","passed","Sun Jun 15 04:16:48 GMT 2025","Login","Authentication","",""
"","557","Create user","LMS service","Sun Jun 15 04:16:57 GMT 2025","passed","Sun Jun 15 04:16:58 GMT 2025","Create entity","Users","",""
"","262","Create file with empty directory","LMS service","Sun Jun 15 04:16:55 GMT 2025","passed","Sun Jun 15 04:16:55 GMT 2025","Validate entity","Files","",""
"","25","Get exercises","LMS service","Sun Jun 15 04:16:52 GMT 2025","passed","Sun Jun 15 04:16:52 GMT 2025","Get entities","Exercises","",""
"","286","Delete exercise","LMS service","Sun Jun 15 04:16:51 GMT 2025","passed","Sun Jun 15 04:16:51 GMT 2025","Delete entity","Exercises","",""
"","12","Get user me","LMS service","Sun Jun 15 04:16:58 GMT 2025","passed","Sun Jun 15 04:16:58 GMT 2025","Get entity","Users","",""
"","292","Get exercise","LMS service","Sun Jun 15 04:16:52 GMT 2025","passed","Sun Jun 15 04:16:52 GMT 2025","Get entity","Exercises","",""
"","13","Get file","LMS service","Sun Jun 15 04:16:54 GMT 2025","passed","Sun Jun 15 04:16:54 GMT 2025","Get entity","Files","",""
"","295","Update exercise","LMS service","Sun Jun 15 04:16:53 GMT 2025","passed","Sun Jun 15 04:16:53 GMT 2025","Update entity","Exercises","",""
"","309","Create file","LMS service","Sun Jun 15 04:16:53 GMT 2025","passed","Sun Jun 15 04:16:54 GMT 2025","Create entity","Files","",""
"","30","Get courses","LMS service","Sun Jun 15 04:16:50 GMT 2025","passed","Sun Jun 15 04:16:50 GMT 2025","Get entities","Courses","",""
"","267","Create file with empty filename and directory","LMS service","Sun Jun 15 04:16:56 GMT 2025","passed","Sun Jun 15 04:16:56 GMT 2025","Validate entity","Files","",""
"","30","Create course","LMS service","Sun Jun 15 04:16:50 GMT 2025","passed","Sun Jun 15 04:16:50 GMT 2025","Create entity","Courses","",""
"","19","Delete file","LMS service","Sun Jun 15 04:16:56 GMT 2025","passed","Sun Jun 15 04:16:56 GMT 2025","Delete entity","Files","",""
"","289","Create user","LMS service","Sun Jun 15 04:16:57 GMT 2025","passed","Sun Jun 15 04:16:57 GMT 2025","Create entity","Users","",""
"","532","Create user","LMS service","Sun Jun 15 04:16:57 GMT 2025","passed","Sun Jun 15 04:16:57 GMT 2025","Create entity","Users","",""
"","267","Create file with empty filename","LMS service","Sun Jun 15 04:16:54 GMT 2025","passed","Sun Jun 15 04:16:55 GMT 2025","Validate entity","Files","",""
