"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","Delete exercise","LMS service","Fri Oct 17 03:54:35 GMT 2025","passed","Fri Oct 17 03:54:35 GMT 2025","Delete entity","Exercises","",""
"","258","Create file with empty filename","LMS service","Fri Oct 17 03:54:39 GMT 2025","passed","Fri Oct 17 03:54:39 GMT 2025","Validate entity","Files","",""
"","20","Get exercises","LMS service","Fri Oct 17 03:54:37 GMT 2025","passed","Fri Oct 17 03:54:37 GMT 2025","Get entities","Exercises","",""
"","14","Get user me","LMS service","Fri Oct 17 03:54:42 GMT 2025","passed","Fri Oct 17 03:54:42 GMT 2025","Get entity","Users","",""
"","267","Create exercise","LMS service","Fri Oct 17 03:54:35 GMT 2025","passed","Fri Oct 17 03:54:35 GMT 2025","Create entity","Exercises","",""
"","561","Create file","LMS service","Fri Oct 17 03:54:37 GMT 2025","passed","Fri Oct 17 03:54:38 GMT 2025","Create entity","Files","",""
"","545","Login","LMS service","Fri Oct 17 03:54:32 GMT 2025","passed","Fri Oct 17 03:54:33 GMT 2025","Login","Authentication","",""
"","263","Create file with empty filename and directory","LMS service","Fri Oct 17 03:54:40 GMT 2025","passed","Fri Oct 17 03:54:40 GMT 2025","Validate entity","Files","",""
"","550","Create user","LMS service","Fri Oct 17 03:54:41 GMT 2025","passed","Fri Oct 17 03:54:41 GMT 2025","Create entity","Users","",""
"","290","Get exercise","LMS service","Fri Oct 17 03:54:36 GMT 2025","passed","Fri Oct 17 03:54:36 GMT 2025","Get entity","Exercises","",""
"","26","Update exercise","LMS service","Fri Oct 17 03:54:37 GMT 2025","passed","Fri Oct 17 03:54:37 GMT 2025","Update entity","Exercises","",""
"","14","Get file","LMS service","Fri Oct 17 03:54:38 GMT 2025","passed","Fri Oct 17 03:54:38 GMT 2025","Get entity","Files","",""
"","34","Update course","LMS service","Fri Oct 17 03:54:33 GMT 2025","passed","Fri Oct 17 03:54:33 GMT 2025","Update entity","Courses","",""
"","554","Create user","LMS service","Fri Oct 17 03:54:41 GMT 2025","passed","Fri Oct 17 03:54:42 GMT 2025","Create entity","Users","",""
"","31","Get courses","LMS service","Fri Oct 17 03:54:34 GMT 2025","passed","Fri Oct 17 03:54:34 GMT 2025","Get entities","Courses","",""
"","16","Create file with empty directory","LMS service","Fri Oct 17 03:54:39 GMT 2025","passed","Fri Oct 17 03:54:39 GMT 2025","Validate entity","Files","",""
"","294","Delete file","LMS service","Fri Oct 17 03:54:40 GMT 2025","passed","Fri Oct 17 03:54:41 GMT 2025","Delete entity","Files","",""
"","260","Create file with incorrect file id","LMS service","Fri Oct 17 03:54:41 GMT 2025","passed","Fri Oct 17 03:54:41 GMT 2025","Validate entity","Files","",""
"","30","Create course","LMS service","Fri Oct 17 03:54:34 GMT 2025","passed","Fri Oct 17 03:54:34 GMT 2025","Create entity","Courses","",""
"","287","Create user","LMS service","Fri Oct 17 03:54:41 GMT 2025","passed","Fri Oct 17 03:54:42 GMT 2025","Create entity","Users","",""
