"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Delete exercise","LMS service","Tue Sep 23 03:23:46 GMT 2025","passed","Tue Sep 23 03:23:46 GMT 2025","Delete entity","Exercises","",""
"","554","Create user","LMS service","Tue Sep 23 03:23:52 GMT 2025","passed","Tue Sep 23 03:23:52 GMT 2025","Create entity","Users","",""
"","30","Get courses","LMS service","Tue Sep 23 03:23:44 GMT 2025","passed","Tue Sep 23 03:23:44 GMT 2025","Get entities","Courses","",""
"","17","Get file","LMS service","Tue Sep 23 03:23:49 GMT 2025","passed","Tue Sep 23 03:23:49 GMT 2025","Get entity","Files","",""
"","293","Update exercise","LMS service","Tue Sep 23 03:23:48 GMT 2025","passed","Tue Sep 23 03:23:48 GMT 2025","Update entity","Exercises","",""
"","34","Create course","LMS service","Tue Sep 23 03:23:44 GMT 2025","passed","Tue Sep 23 03:23:44 GMT 2025","Create entity","Courses","",""
"","12","Get user me","LMS service","Tue Sep 23 03:23:53 GMT 2025","passed","Tue Sep 23 03:23:53 GMT 2025","Get entity","Users","",""
"","264","Create file with empty directory","LMS service","Tue Sep 23 03:23:50 GMT 2025","passed","Tue Sep 23 03:23:50 GMT 2025","Validate entity","Files","",""
"","35","Update course","LMS service","Tue Sep 23 03:23:43 GMT 2025","passed","Tue Sep 23 03:23:43 GMT 2025","Update entity","Courses","",""
"","289","Get exercise","LMS service","Tue Sep 23 03:23:46 GMT 2025","passed","Tue Sep 23 03:23:47 GMT 2025","Get entity","Exercises","",""
"","264","Create file with incorrect file id","LMS service","Tue Sep 23 03:23:52 GMT 2025","passed","Tue Sep 23 03:23:52 GMT 2025","Validate entity","Files","",""
"","545","Login","LMS service","Tue Sep 23 03:23:43 GMT 2025","passed","Tue Sep 23 03:23:43 GMT 2025","Login","Authentication","",""
"","532","Create user","LMS service","Tue Sep 23 03:23:51 GMT 2025","passed","Tue Sep 23 03:23:52 GMT 2025","Create entity","Users","",""
"","277","Create exercise","LMS service","Tue Sep 23 03:23:45 GMT 2025","passed","Tue Sep 23 03:23:45 GMT 2025","Create entity","Exercises","",""
"","312","Create file","LMS service","Tue Sep 23 03:23:48 GMT 2025","passed","Tue Sep 23 03:23:48 GMT 2025","Create entity","Files","",""
"","287","Create user","LMS service","Tue Sep 23 03:23:52 GMT 2025","passed","Tue Sep 23 03:23:52 GMT 2025","Create entity","Users","",""
"","265","Create file with empty filename","LMS service","Tue Sep 23 03:23:49 GMT 2025","passed","Tue Sep 23 03:23:49 GMT 2025","Validate entity","Files","",""
"","263","Create file with empty filename and directory","LMS service","Tue Sep 23 03:23:50 GMT 2025","passed","Tue Sep 23 03:23:51 GMT 2025","Validate entity","Files","",""
"","19","Delete file","LMS service","Tue Sep 23 03:23:51 GMT 2025","passed","Tue Sep 23 03:23:51 GMT 2025","Delete entity","Files","",""
"","24","Get exercises","LMS service","Tue Sep 23 03:23:47 GMT 2025","passed","Tue Sep 23 03:23:47 GMT 2025","Get entities","Exercises","",""
