"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","526","Create user","LMS service","Fri Sep 26 03:25:27 GMT 2025","passed","Fri Sep 26 03:25:28 GMT 2025","Create entity","Users","",""
"","260","Create file with incorrect file id","LMS service","Fri Sep 26 03:25:28 GMT 2025","passed","Fri Sep 26 03:25:28 GMT 2025","Validate entity","Files","",""
"","31","Get courses","LMS service","Fri Sep 26 03:25:20 GMT 2025","passed","Fri Sep 26 03:25:21 GMT 2025","Get entities","Courses","",""
"","258","Create file with empty filename","LMS service","Fri Sep 26 03:25:25 GMT 2025","passed","Fri Sep 26 03:25:26 GMT 2025","Validate entity","Files","",""
"","34","Create course","LMS service","Fri Sep 26 03:25:20 GMT 2025","passed","Fri Sep 26 03:25:20 GMT 2025","Create entity","Courses","",""
"","260","Create file with empty filename and directory","LMS service","Fri Sep 26 03:25:26 GMT 2025","passed","Fri Sep 26 03:25:27 GMT 2025","Validate entity","Files","",""
"","521","Create user","LMS service","Fri Sep 26 03:25:27 GMT 2025","passed","Fri Sep 26 03:25:27 GMT 2025","Create entity","Users","",""
"","23","Update exercise","LMS service","Fri Sep 26 03:25:23 GMT 2025","passed","Fri Sep 26 03:25:23 GMT 2025","Update entity","Exercises","",""
"","18","Get exercise","LMS service","Fri Sep 26 03:25:22 GMT 2025","passed","Fri Sep 26 03:25:22 GMT 2025","Get entity","Exercises","",""
"","17","Create file with empty directory","LMS service","Fri Sep 26 03:25:26 GMT 2025","passed","Fri Sep 26 03:25:26 GMT 2025","Validate entity","Files","",""
"","16","Get user me","LMS service","Fri Sep 26 03:25:29 GMT 2025","passed","Fri Sep 26 03:25:29 GMT 2025","Get entity","Users","",""
"","310","Update course","LMS service","Fri Sep 26 03:25:19 GMT 2025","passed","Fri Sep 26 03:25:19 GMT 2025","Update entity","Courses","",""
"","24","Get exercises","LMS service","Fri Sep 26 03:25:23 GMT 2025","passed","Fri Sep 26 03:25:23 GMT 2025","Get entities","Exercises","",""
"","296","Create file","LMS service","Fri Sep 26 03:25:24 GMT 2025","passed","Fri Sep 26 03:25:24 GMT 2025","Create entity","Files","",""
"","285","Delete exercise","LMS service","Fri Sep 26 03:25:22 GMT 2025","passed","Fri Sep 26 03:25:22 GMT 2025","Delete entity","Exercises","",""
"","545","Login","LMS service","Fri Sep 26 03:25:18 GMT 2025","passed","Fri Sep 26 03:25:19 GMT 2025","Login","Authentication","",""
"","15","Get file","LMS service","Fri Sep 26 03:25:24 GMT 2025","passed","Fri Sep 26 03:25:24 GMT 2025","Get entity","Files","",""
"","561","Create user","LMS service","Fri Sep 26 03:25:28 GMT 2025","passed","Fri Sep 26 03:25:28 GMT 2025","Create entity","Users","",""
"","23","Delete file","LMS service","Fri Sep 26 03:25:27 GMT 2025","passed","Fri Sep 26 03:25:27 GMT 2025","Delete entity","Files","",""
"","276","Create exercise","LMS service","Fri Sep 26 03:25:21 GMT 2025","passed","Fri Sep 26 03:25:21 GMT 2025","Create entity","Exercises","",""
