"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","267","Create file with incorrect file id","LMS service","Wed Jul 23 03:55:39 GMT 2025","passed","Wed Jul 23 03:55:39 GMT 2025","Validate entity","Files","",""
"","289","Create user","LMS service","Wed Jul 23 03:55:39 GMT 2025","passed","Wed Jul 23 03:55:40 GMT 2025","Create entity","Users","",""
"","548","Login","LMS service","Wed Jul 23 03:55:30 GMT 2025","passed","Wed Jul 23 03:55:31 GMT 2025","Login","Authentication","",""
"","16","Get file","LMS service","Wed Jul 23 03:55:36 GMT 2025","passed","Wed Jul 23 03:55:36 GMT 2025","Get entity","Files","",""
"","13","Get user me","LMS service","Wed Jul 23 03:55:40 GMT 2025","passed","Wed Jul 23 03:55:40 GMT 2025","Get entity","Users","",""
"","40","Update course","LMS service","Wed Jul 23 03:55:31 GMT 2025","passed","Wed Jul 23 03:55:31 GMT 2025","Update entity","Courses","",""
"","260","Create file with empty filename","LMS service","Wed Jul 23 03:55:37 GMT 2025","passed","Wed Jul 23 03:55:37 GMT 2025","Validate entity","Files","",""
"","35","Create course","LMS service","Wed Jul 23 03:55:32 GMT 2025","passed","Wed Jul 23 03:55:32 GMT 2025","Create entity","Courses","",""
"","270","Create file with empty filename and directory","LMS service","Wed Jul 23 03:55:38 GMT 2025","passed","Wed Jul 23 03:55:38 GMT 2025","Validate entity","Files","",""
"","557","Create user","LMS service","Wed Jul 23 03:55:39 GMT 2025","passed","Wed Jul 23 03:55:40 GMT 2025","Create entity","Users","",""
"","260","Create file with empty directory","LMS service","Wed Jul 23 03:55:37 GMT 2025","passed","Wed Jul 23 03:55:38 GMT 2025","Validate entity","Files","",""
"","292","Delete exercise","LMS service","Wed Jul 23 03:55:33 GMT 2025","passed","Wed Jul 23 03:55:33 GMT 2025","Delete entity","Exercises","",""
"","321","Create file","LMS service","Wed Jul 23 03:55:35 GMT 2025","passed","Wed Jul 23 03:55:36 GMT 2025","Create entity","Files","",""
"","287","Get exercise","LMS service","Wed Jul 23 03:55:34 GMT 2025","passed","Wed Jul 23 03:55:34 GMT 2025","Get entity","Exercises","",""
"","30","Get courses","LMS service","Wed Jul 23 03:55:32 GMT 2025","passed","Wed Jul 23 03:55:32 GMT 2025","Get entities","Courses","",""
"","20","Delete file","LMS service","Wed Jul 23 03:55:39 GMT 2025","passed","Wed Jul 23 03:55:39 GMT 2025","Delete entity","Files","",""
"","295","Update exercise","LMS service","Wed Jul 23 03:55:35 GMT 2025","passed","Wed Jul 23 03:55:35 GMT 2025","Update entity","Exercises","",""
"","537","Create user","LMS service","Wed Jul 23 03:55:39 GMT 2025","passed","Wed Jul 23 03:55:39 GMT 2025","Create entity","Users","",""
"","273","Create exercise","LMS service","Wed Jul 23 03:55:33 GMT 2025","passed","Wed Jul 23 03:55:33 GMT 2025","Create entity","Exercises","",""
"","19","Get exercises","LMS service","Wed Jul 23 03:55:35 GMT 2025","passed","Wed Jul 23 03:55:35 GMT 2025","Get entities","Exercises","",""
