"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","545","Login","LMS service","Fri Jul 04 03:42:24 GMT 2025","passed","Fri Jul 04 03:42:25 GMT 2025","Login","Authentication","",""
"","261","Create file with empty filename","LMS service","Fri Jul 04 03:42:31 GMT 2025","passed","Fri Jul 04 03:42:31 GMT 2025","Validate entity","Files","",""
"","20","Delete file","LMS service","Fri Jul 04 03:42:33 GMT 2025","passed","Fri Jul 04 03:42:33 GMT 2025","Delete entity","Files","",""
"","21","Get exercises","LMS service","Fri Jul 04 03:42:28 GMT 2025","passed","Fri Jul 04 03:42:28 GMT 2025","Get entities","Exercises","",""
"","261","Create file with incorrect file id","LMS service","Fri Jul 04 03:42:33 GMT 2025","passed","Fri Jul 04 03:42:33 GMT 2025","Validate entity","Files","",""
"","265","Create file with empty directory","LMS service","Fri Jul 04 03:42:31 GMT 2025","passed","Fri Jul 04 03:42:31 GMT 2025","Validate entity","Files","",""
"","294","Update exercise","LMS service","Fri Jul 04 03:42:29 GMT 2025","passed","Fri Jul 04 03:42:29 GMT 2025","Update entity","Exercises","",""
"","291","Create user","LMS service","Fri Jul 04 03:42:33 GMT 2025","passed","Fri Jul 04 03:42:33 GMT 2025","Create entity","Users","",""
"","535","Create user","LMS service","Fri Jul 04 03:42:33 GMT 2025","passed","Fri Jul 04 03:42:33 GMT 2025","Create entity","Users","",""
"","14","Get user me","LMS service","Fri Jul 04 03:42:34 GMT 2025","passed","Fri Jul 04 03:42:34 GMT 2025","Get entity","Users","",""
"","40","Update course","LMS service","Fri Jul 04 03:42:25 GMT 2025","passed","Fri Jul 04 03:42:25 GMT 2025","Update entity","Courses","",""
"","21","Delete exercise","LMS service","Fri Jul 04 03:42:27 GMT 2025","passed","Fri Jul 04 03:42:27 GMT 2025","Delete entity","Exercises","",""
"","31","Create course","LMS service","Fri Jul 04 03:42:26 GMT 2025","passed","Fri Jul 04 03:42:26 GMT 2025","Create entity","Courses","",""
"","558","Create user","LMS service","Fri Jul 04 03:42:33 GMT 2025","passed","Fri Jul 04 03:42:34 GMT 2025","Create entity","Users","",""
"","29","Get courses","LMS service","Fri Jul 04 03:42:26 GMT 2025","passed","Fri Jul 04 03:42:26 GMT 2025","Get entities","Courses","",""
"","270","Create file with empty filename and directory","LMS service","Fri Jul 04 03:42:32 GMT 2025","passed","Fri Jul 04 03:42:32 GMT 2025","Validate entity","Files","",""
"","316","Create file","LMS service","Fri Jul 04 03:42:29 GMT 2025","passed","Fri Jul 04 03:42:30 GMT 2025","Create entity","Files","",""
"","16","Get file","LMS service","Fri Jul 04 03:42:30 GMT 2025","passed","Fri Jul 04 03:42:30 GMT 2025","Get entity","Files","",""
"","274","Create exercise","LMS service","Fri Jul 04 03:42:27 GMT 2025","passed","Fri Jul 04 03:42:27 GMT 2025","Create entity","Exercises","",""
"","290","Get exercise","LMS service","Fri Jul 04 03:42:28 GMT 2025","passed","Fri Jul 04 03:42:28 GMT 2025","Get entity","Exercises","",""
