"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","311","Create file","LMS service","Fri Jun 27 03:43:33 GMT 2025","passed","Fri Jun 27 03:43:34 GMT 2025","Create entity","Files","",""
"","35","Create course","LMS service","Fri Jun 27 03:43:30 GMT 2025","passed","Fri Jun 27 03:43:30 GMT 2025","Create entity","Courses","",""
"","34","Update course","LMS service","Fri Jun 27 03:43:29 GMT 2025","passed","Fri Jun 27 03:43:29 GMT 2025","Update entity","Courses","",""
"","557","Create user","LMS service","Fri Jun 27 03:43:37 GMT 2025","passed","Fri Jun 27 03:43:38 GMT 2025","Create entity","Users","",""
"","267","Create file with empty filename and directory","LMS service","Fri Jun 27 03:43:36 GMT 2025","passed","Fri Jun 27 03:43:36 GMT 2025","Validate entity","Files","",""
"","265","Create file with empty directory","LMS service","Fri Jun 27 03:43:35 GMT 2025","passed","Fri Jun 27 03:43:35 GMT 2025","Validate entity","Files","",""
"","265","Create file with incorrect file id","LMS service","Fri Jun 27 03:43:37 GMT 2025","passed","Fri Jun 27 03:43:37 GMT 2025","Validate entity","Files","",""
"","31","Get courses","LMS service","Fri Jun 27 03:43:30 GMT 2025","passed","Fri Jun 27 03:43:30 GMT 2025","Get entities","Courses","",""
"","266","Create file with empty filename","LMS service","Fri Jun 27 03:43:35 GMT 2025","passed","Fri Jun 27 03:43:35 GMT 2025","Validate entity","Files","",""
"","293","Get exercise","LMS service","Fri Jun 27 03:43:32 GMT 2025","passed","Fri Jun 27 03:43:32 GMT 2025","Get entity","Exercises","",""
"","548","Login","LMS service","Fri Jun 27 03:43:28 GMT 2025","passed","Fri Jun 27 03:43:29 GMT 2025","Login","Authentication","",""
"","19","Get exercises","LMS service","Fri Jun 27 03:43:32 GMT 2025","passed","Fri Jun 27 03:43:32 GMT 2025","Get entities","Exercises","",""
"","534","Create user","LMS service","Fri Jun 27 03:43:37 GMT 2025","passed","Fri Jun 27 03:43:37 GMT 2025","Create entity","Users","",""
"","288","Delete exercise","LMS service","Fri Jun 27 03:43:31 GMT 2025","passed","Fri Jun 27 03:43:31 GMT 2025","Delete entity","Exercises","",""
"","292","Update exercise","LMS service","Fri Jun 27 03:43:33 GMT 2025","passed","Fri Jun 27 03:43:33 GMT 2025","Update entity","Exercises","",""
"","290","Create user","LMS service","Fri Jun 27 03:43:37 GMT 2025","passed","Fri Jun 27 03:43:37 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Fri Jun 27 03:43:38 GMT 2025","passed","Fri Jun 27 03:43:38 GMT 2025","Get entity","Users","",""
"","24","Delete file","LMS service","Fri Jun 27 03:43:37 GMT 2025","passed","Fri Jun 27 03:43:37 GMT 2025","Delete entity","Files","",""
"","269","Create exercise","LMS service","Fri Jun 27 03:43:31 GMT 2025","passed","Fri Jun 27 03:43:31 GMT 2025","Create entity","Exercises","",""
"","14","Get file","LMS service","Fri Jun 27 03:43:34 GMT 2025","passed","Fri Jun 27 03:43:34 GMT 2025","Get entity","Files","",""
