"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","289","Create user","LMS service","Sat Oct 18 03:20:48 GMT 2025","passed","Sat Oct 18 03:20:48 GMT 2025","Create entity","Users","",""
"","36","Update course","LMS service","Sat Oct 18 03:20:39 GMT 2025","passed","Sat Oct 18 03:20:40 GMT 2025","Update entity","Courses","",""
"","264","Create file with empty filename and directory","LMS service","Sat Oct 18 03:20:47 GMT 2025","passed","Sat Oct 18 03:20:47 GMT 2025","Validate entity","Files","",""
"","16","Get file","LMS service","Sat Oct 18 03:20:45 GMT 2025","passed","Sat Oct 18 03:20:45 GMT 2025","Get entity","Files","",""
"","260","Create file with empty filename","LMS service","Sat Oct 18 03:20:46 GMT 2025","passed","Sat Oct 18 03:20:46 GMT 2025","Validate entity","Files","",""
"","274","Create exercise","LMS service","Sat Oct 18 03:20:42 GMT 2025","passed","Sat Oct 18 03:20:42 GMT 2025","Create entity","Exercises","",""
"","545","Login","LMS service","Sat Oct 18 03:20:39 GMT 2025","passed","Sat Oct 18 03:20:39 GMT 2025","Login","Authentication","",""
"","558","Create user","LMS service","Sat Oct 18 03:20:48 GMT 2025","passed","Sat Oct 18 03:20:49 GMT 2025","Create entity","Users","",""
"","34","Get courses","LMS service","Sat Oct 18 03:20:41 GMT 2025","passed","Sat Oct 18 03:20:41 GMT 2025","Get entities","Courses","",""
"","266","Create file with incorrect file id","LMS service","Sat Oct 18 03:20:48 GMT 2025","passed","Sat Oct 18 03:20:48 GMT 2025","Validate entity","Files","",""
"","17","Get user me","LMS service","Sat Oct 18 03:20:49 GMT 2025","passed","Sat Oct 18 03:20:49 GMT 2025","Get entity","Users","",""
"","19","Delete exercise","LMS service","Sat Oct 18 03:20:42 GMT 2025","passed","Sat Oct 18 03:20:42 GMT 2025","Delete entity","Exercises","",""
"","295","Delete file","LMS service","Sat Oct 18 03:20:47 GMT 2025","passed","Sat Oct 18 03:20:47 GMT 2025","Delete entity","Files","",""
"","565","Create file","LMS service","Sat Oct 18 03:20:44 GMT 2025","passed","Sat Oct 18 03:20:45 GMT 2025","Create entity","Files","",""
"","21","Get exercises","LMS service","Sat Oct 18 03:20:44 GMT 2025","passed","Sat Oct 18 03:20:44 GMT 2025","Get entities","Exercises","",""
"","555","Create user","LMS service","Sat Oct 18 03:20:48 GMT 2025","passed","Sat Oct 18 03:20:48 GMT 2025","Create entity","Users","",""
"","33","Create course","LMS service","Sat Oct 18 03:20:41 GMT 2025","passed","Sat Oct 18 03:20:41 GMT 2025","Create entity","Courses","",""
"","295","Update exercise","LMS service","Sat Oct 18 03:20:44 GMT 2025","passed","Sat Oct 18 03:20:44 GMT 2025","Update entity","Exercises","",""
"","20","Get exercise","LMS service","Sat Oct 18 03:20:43 GMT 2025","passed","Sat Oct 18 03:20:43 GMT 2025","Get entity","Exercises","",""
"","17","Create file with empty directory","LMS service","Sat Oct 18 03:20:46 GMT 2025","passed","Sat Oct 18 03:20:46 GMT 2025","Validate entity","Files","",""
