"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","262","Create file with incorrect file id","LMS service","Tue Jun 24 03:42:39 GMT 2025","passed","Tue Jun 24 03:42:39 GMT 2025","Validate entity","Files","",""
"","24","Update exercise","LMS service","Tue Jun 24 03:42:35 GMT 2025","passed","Tue Jun 24 03:42:35 GMT 2025","Update entity","Exercises","",""
"","301","Delete exercise","LMS service","Tue Jun 24 03:42:32 GMT 2025","passed","Tue Jun 24 03:42:33 GMT 2025","Delete entity","Exercises","",""
"","526","Create user","LMS service","Tue Jun 24 03:42:38 GMT 2025","passed","Tue Jun 24 03:42:38 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Tue Jun 24 03:42:40 GMT 2025","passed","Tue Jun 24 03:42:40 GMT 2025","Get entity","Users","",""
"","264","Create file with empty filename","LMS service","Tue Jun 24 03:42:36 GMT 2025","passed","Tue Jun 24 03:42:37 GMT 2025","Validate entity","Files","",""
"","23","Delete file","LMS service","Tue Jun 24 03:42:38 GMT 2025","passed","Tue Jun 24 03:42:38 GMT 2025","Delete entity","Files","",""
"","34","Create course","LMS service","Tue Jun 24 03:42:31 GMT 2025","passed","Tue Jun 24 03:42:31 GMT 2025","Create entity","Courses","",""
"","286","Get exercises","LMS service","Tue Jun 24 03:42:34 GMT 2025","passed","Tue Jun 24 03:42:34 GMT 2025","Get entities","Exercises","",""
"","19","Create file with empty directory","LMS service","Tue Jun 24 03:42:37 GMT 2025","passed","Tue Jun 24 03:42:37 GMT 2025","Validate entity","Files","",""
"","15","Get file","LMS service","Tue Jun 24 03:42:36 GMT 2025","passed","Tue Jun 24 03:42:36 GMT 2025","Get entity","Files","",""
"","266","Create exercise","LMS service","Tue Jun 24 03:42:32 GMT 2025","passed","Tue Jun 24 03:42:32 GMT 2025","Create entity","Exercises","",""
"","575","Create file","LMS service","Tue Jun 24 03:42:35 GMT 2025","passed","Tue Jun 24 03:42:36 GMT 2025","Create entity","Files","",""
"","261","Create file with empty filename and directory","LMS service","Tue Jun 24 03:42:38 GMT 2025","passed","Tue Jun 24 03:42:38 GMT 2025","Validate entity","Files","",""
"","40","Update course","LMS service","Tue Jun 24 03:42:30 GMT 2025","passed","Tue Jun 24 03:42:30 GMT 2025","Update entity","Courses","",""
"","547","Login","LMS service","Tue Jun 24 03:42:30 GMT 2025","passed","Tue Jun 24 03:42:30 GMT 2025","Login","Authentication","",""
"","526","Create user","LMS service","Tue Jun 24 03:42:38 GMT 2025","passed","Tue Jun 24 03:42:39 GMT 2025","Create entity","Users","",""
"","34","Get courses","LMS service","Tue Jun 24 03:42:31 GMT 2025","passed","Tue Jun 24 03:42:31 GMT 2025","Get entities","Courses","",""
"","288","Get exercise","LMS service","Tue Jun 24 03:42:33 GMT 2025","passed","Tue Jun 24 03:42:34 GMT 2025","Get entity","Exercises","",""
"","559","Create user","LMS service","Tue Jun 24 03:42:39 GMT 2025","passed","Tue Jun 24 03:42:40 GMT 2025","Create entity","Users","",""
