"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Update course","LMS service","Tue Oct 21 03:56:10 GMT 2025","passed","Tue Oct 21 03:56:10 GMT 2025","Update entity","Courses","",""
"","318","Create file","LMS service","Tue Oct 21 03:56:14 GMT 2025","passed","Tue Oct 21 03:56:15 GMT 2025","Create entity","Files","",""
"","687","Create user","LMS service","Tue Oct 21 03:56:18 GMT 2025","passed","Tue Oct 21 03:56:18 GMT 2025","Create entity","Users","",""
"","441","Create file with incorrect file id","LMS service","Tue Oct 21 03:56:18 GMT 2025","passed","Tue Oct 21 03:56:18 GMT 2025","Validate entity","Files","",""
"","291","Update exercise","LMS service","Tue Oct 21 03:56:14 GMT 2025","passed","Tue Oct 21 03:56:14 GMT 2025","Update entity","Exercises","",""
"","259","Create file with empty directory","LMS service","Tue Oct 21 03:56:16 GMT 2025","passed","Tue Oct 21 03:56:16 GMT 2025","Validate entity","Files","",""
"","289","Get exercise","LMS service","Tue Oct 21 03:56:13 GMT 2025","passed","Tue Oct 21 03:56:13 GMT 2025","Get entity","Exercises","",""
"","531","Create user","LMS service","Tue Oct 21 03:56:18 GMT 2025","passed","Tue Oct 21 03:56:19 GMT 2025","Create entity","Users","",""
"","14","Get file","LMS service","Tue Oct 21 03:56:15 GMT 2025","passed","Tue Oct 21 03:56:15 GMT 2025","Get entity","Files","",""
"","14","Get user me","LMS service","Tue Oct 21 03:56:20 GMT 2025","passed","Tue Oct 21 03:56:20 GMT 2025","Get entity","Users","",""
"","288","Create user","LMS service","Tue Oct 21 03:56:18 GMT 2025","passed","Tue Oct 21 03:56:19 GMT 2025","Create entity","Users","",""
"","30","Create course","LMS service","Tue Oct 21 03:56:11 GMT 2025","passed","Tue Oct 21 03:56:11 GMT 2025","Create entity","Courses","",""
"","23","Get exercises","LMS service","Tue Oct 21 03:56:13 GMT 2025","passed","Tue Oct 21 03:56:14 GMT 2025","Get entities","Exercises","",""
"","274","Create exercise","LMS service","Tue Oct 21 03:56:12 GMT 2025","passed","Tue Oct 21 03:56:12 GMT 2025","Create entity","Exercises","",""
"","264","Create file with empty filename and directory","LMS service","Tue Oct 21 03:56:17 GMT 2025","passed","Tue Oct 21 03:56:17 GMT 2025","Validate entity","Files","",""
"","17","Delete exercise","LMS service","Tue Oct 21 03:56:12 GMT 2025","passed","Tue Oct 21 03:56:12 GMT 2025","Delete entity","Exercises","",""
"","20","Delete file","LMS service","Tue Oct 21 03:56:18 GMT 2025","passed","Tue Oct 21 03:56:18 GMT 2025","Delete entity","Files","",""
"","260","Create file with empty filename","LMS service","Tue Oct 21 03:56:16 GMT 2025","passed","Tue Oct 21 03:56:16 GMT 2025","Validate entity","Files","",""
"","28","Get courses","LMS service","Tue Oct 21 03:56:11 GMT 2025","passed","Tue Oct 21 03:56:11 GMT 2025","Get entities","Courses","",""
"","544","Login","LMS service","Tue Oct 21 03:56:09 GMT 2025","passed","Tue Oct 21 03:56:10 GMT 2025","Login","Authentication","",""
