"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","265","Create file with incorrect file id","LMS service","Tue Oct 14 03:53:55 GMT 2025","passed","Tue Oct 14 03:53:55 GMT 2025","Validate entity","Files","",""
"","316","Create file","LMS service","Tue Oct 14 03:53:52 GMT 2025","passed","Tue Oct 14 03:53:52 GMT 2025","Create entity","Files","",""
"","20","Delete file","LMS service","Tue Oct 14 03:53:55 GMT 2025","passed","Tue Oct 14 03:53:55 GMT 2025","Delete entity","Files","",""
"","32","Get courses","LMS service","Tue Oct 14 03:53:48 GMT 2025","passed","Tue Oct 14 03:53:48 GMT 2025","Get entities","Courses","",""
"","29","Create course","LMS service","Tue Oct 14 03:53:48 GMT 2025","passed","Tue Oct 14 03:53:48 GMT 2025","Create entity","Courses","",""
"","537","Create user","LMS service","Tue Oct 14 03:53:55 GMT 2025","passed","Tue Oct 14 03:53:55 GMT 2025","Create entity","Users","",""
"","558","Create user","LMS service","Tue Oct 14 03:53:55 GMT 2025","passed","Tue Oct 14 03:53:56 GMT 2025","Create entity","Users","",""
"","295","Update exercise","LMS service","Tue Oct 14 03:53:51 GMT 2025","passed","Tue Oct 14 03:53:52 GMT 2025","Update entity","Exercises","",""
"","34","Update course","LMS service","Tue Oct 14 03:53:47 GMT 2025","passed","Tue Oct 14 03:53:47 GMT 2025","Update entity","Courses","",""
"","20","Get exercises","LMS service","Tue Oct 14 03:53:51 GMT 2025","passed","Tue Oct 14 03:53:51 GMT 2025","Get entities","Exercises","",""
"","292","Get exercise","LMS service","Tue Oct 14 03:53:50 GMT 2025","passed","Tue Oct 14 03:53:50 GMT 2025","Get entity","Exercises","",""
"","260","Create file with empty filename","LMS service","Tue Oct 14 03:53:53 GMT 2025","passed","Tue Oct 14 03:53:53 GMT 2025","Validate entity","Files","",""
"","15","Get file","LMS service","Tue Oct 14 03:53:52 GMT 2025","passed","Tue Oct 14 03:53:52 GMT 2025","Get entity","Files","",""
"","18","Delete exercise","LMS service","Tue Oct 14 03:53:49 GMT 2025","passed","Tue Oct 14 03:53:49 GMT 2025","Delete entity","Exercises","",""
"","17","Get user me","LMS service","Tue Oct 14 03:53:57 GMT 2025","passed","Tue Oct 14 03:53:57 GMT 2025","Get entity","Users","",""
"","266","Create file with empty directory","LMS service","Tue Oct 14 03:53:53 GMT 2025","passed","Tue Oct 14 03:53:54 GMT 2025","Validate entity","Files","",""
"","263","Create file with empty filename and directory","LMS service","Tue Oct 14 03:53:54 GMT 2025","passed","Tue Oct 14 03:53:54 GMT 2025","Validate entity","Files","",""
"","291","Create user","LMS service","Tue Oct 14 03:53:55 GMT 2025","passed","Tue Oct 14 03:53:56 GMT 2025","Create entity","Users","",""
"","272","Create exercise","LMS service","Tue Oct 14 03:53:49 GMT 2025","passed","Tue Oct 14 03:53:49 GMT 2025","Create entity","Exercises","",""
"","546","Login","LMS service","Tue Oct 14 03:53:46 GMT 2025","passed","Tue Oct 14 03:53:47 GMT 2025","Login","Authentication","",""
