"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","565","Create file","LMS service","Sat Aug 30 03:22:35 GMT 2025","passed","Sat Aug 30 03:22:36 GMT 2025","Create entity","Files","",""
"","269","Create file with incorrect file id","LMS service","Sat Aug 30 03:22:39 GMT 2025","passed","Sat Aug 30 03:22:39 GMT 2025","Validate entity","Files","",""
"","291","Update exercise","LMS service","Sat Aug 30 03:22:34 GMT 2025","passed","Sat Aug 30 03:22:35 GMT 2025","Update entity","Exercises","",""
"","545","Login","LMS service","Sat Aug 30 03:22:30 GMT 2025","passed","Sat Aug 30 03:22:30 GMT 2025","Login","Authentication","",""
"","17","Create file with empty directory","LMS service","Sat Aug 30 03:22:37 GMT 2025","passed","Sat Aug 30 03:22:37 GMT 2025","Validate entity","Files","",""
"","31","Get courses","LMS service","Sat Aug 30 03:22:32 GMT 2025","passed","Sat Aug 30 03:22:32 GMT 2025","Get entities","Courses","",""
"","556","Create user","LMS service","Sat Aug 30 03:22:39 GMT 2025","passed","Sat Aug 30 03:22:39 GMT 2025","Create entity","Users","",""
"","20","Get exercises","LMS service","Sat Aug 30 03:22:34 GMT 2025","passed","Sat Aug 30 03:22:34 GMT 2025","Get entities","Exercises","",""
"","261","Create file with empty filename and directory","LMS service","Sat Aug 30 03:22:38 GMT 2025","passed","Sat Aug 30 03:22:38 GMT 2025","Validate entity","Files","",""
"","288","Create user","LMS service","Sat Aug 30 03:22:39 GMT 2025","passed","Sat Aug 30 03:22:39 GMT 2025","Create entity","Users","",""
"","293","Delete file","LMS service","Sat Aug 30 03:22:38 GMT 2025","passed","Sat Aug 30 03:22:38 GMT 2025","Delete entity","Files","",""
"","304","Update course","LMS service","Sat Aug 30 03:22:30 GMT 2025","passed","Sat Aug 30 03:22:30 GMT 2025","Update entity","Courses","",""
"","276","Create exercise","LMS service","Sat Aug 30 03:22:32 GMT 2025","passed","Sat Aug 30 03:22:32 GMT 2025","Create entity","Exercises","",""
"","263","Create file with empty filename","LMS service","Sat Aug 30 03:22:36 GMT 2025","passed","Sat Aug 30 03:22:37 GMT 2025","Validate entity","Files","",""
"","289","Delete exercise","LMS service","Sat Aug 30 03:22:33 GMT 2025","passed","Sat Aug 30 03:22:33 GMT 2025","Delete entity","Exercises","",""
"","31","Create course","LMS service","Sat Aug 30 03:22:31 GMT 2025","passed","Sat Aug 30 03:22:31 GMT 2025","Create entity","Courses","",""
"","14","Get user me","LMS service","Sat Aug 30 03:22:40 GMT 2025","passed","Sat Aug 30 03:22:40 GMT 2025","Get entity","Users","",""
"","552","Create user","LMS service","Sat Aug 30 03:22:38 GMT 2025","passed","Sat Aug 30 03:22:39 GMT 2025","Create entity","Users","",""
"","18","Get file","LMS service","Sat Aug 30 03:22:36 GMT 2025","passed","Sat Aug 30 03:22:36 GMT 2025","Get entity","Files","",""
"","19","Get exercise","LMS service","Sat Aug 30 03:22:33 GMT 2025","passed","Sat Aug 30 03:22:33 GMT 2025","Get entity","Exercises","",""
