"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Get file","LMS service","Sat Oct 11 03:19:32 GMT 2025","passed","Sat Oct 11 03:19:32 GMT 2025","Get entity","Files","",""
"","272","Create exercise","LMS service","Sat Oct 11 03:19:28 GMT 2025","passed","Sat Oct 11 03:19:28 GMT 2025","Create entity","Exercises","",""
"","22","Delete file","LMS service","Sat Oct 11 03:19:34 GMT 2025","passed","Sat Oct 11 03:19:34 GMT 2025","Delete entity","Files","",""
"","265","Create file with empty directory","LMS service","Sat Oct 11 03:19:33 GMT 2025","passed","Sat Oct 11 03:19:33 GMT 2025","Validate entity","Files","",""
"","316","Create file","LMS service","Sat Oct 11 03:19:31 GMT 2025","passed","Sat Oct 11 03:19:31 GMT 2025","Create entity","Files","",""
"","269","Create file with empty filename","LMS service","Sat Oct 11 03:19:32 GMT 2025","passed","Sat Oct 11 03:19:32 GMT 2025","Validate entity","Files","",""
"","32","Create course","LMS service","Sat Oct 11 03:19:27 GMT 2025","passed","Sat Oct 11 03:19:27 GMT 2025","Create entity","Courses","",""
"","560","Create user","LMS service","Sat Oct 11 03:19:35 GMT 2025","passed","Sat Oct 11 03:19:35 GMT 2025","Create entity","Users","",""
"","294","Delete exercise","LMS service","Sat Oct 11 03:19:28 GMT 2025","passed","Sat Oct 11 03:19:29 GMT 2025","Delete entity","Exercises","",""
"","261","Create file with empty filename and directory","LMS service","Sat Oct 11 03:19:33 GMT 2025","passed","Sat Oct 11 03:19:33 GMT 2025","Validate entity","Files","",""
"","559","Create user","LMS service","Sat Oct 11 03:19:35 GMT 2025","passed","Sat Oct 11 03:19:35 GMT 2025","Create entity","Users","",""
"","292","Update exercise","LMS service","Sat Oct 11 03:19:30 GMT 2025","passed","Sat Oct 11 03:19:31 GMT 2025","Update entity","Exercises","",""
"","267","Create file with incorrect file id","LMS service","Sat Oct 11 03:19:34 GMT 2025","passed","Sat Oct 11 03:19:35 GMT 2025","Validate entity","Files","",""
"","545","Login","LMS service","Sat Oct 11 03:19:25 GMT 2025","passed","Sat Oct 11 03:19:26 GMT 2025","Login","Authentication","",""
"","17","Get user me","LMS service","Sat Oct 11 03:19:36 GMT 2025","passed","Sat Oct 11 03:19:36 GMT 2025","Get entity","Users","",""
"","41","Update course","LMS service","Sat Oct 11 03:19:26 GMT 2025","passed","Sat Oct 11 03:19:26 GMT 2025","Update entity","Courses","",""
"","33","Get courses","LMS service","Sat Oct 11 03:19:27 GMT 2025","passed","Sat Oct 11 03:19:27 GMT 2025","Get entities","Courses","",""
"","545","Create user","LMS service","Sat Oct 11 03:19:34 GMT 2025","passed","Sat Oct 11 03:19:35 GMT 2025","Create entity","Users","",""
"","21","Get exercises","LMS service","Sat Oct 11 03:19:30 GMT 2025","passed","Sat Oct 11 03:19:30 GMT 2025","Get entities","Exercises","",""
"","289","Get exercise","LMS service","Sat Oct 11 03:19:29 GMT 2025","passed","Sat Oct 11 03:19:30 GMT 2025","Get entity","Exercises","",""
