"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34","Create course","LMS service","Wed Oct 08 03:23:07 GMT 2025","passed","Wed Oct 08 03:23:07 GMT 2025","Create entity","Courses","",""
"","30","Get courses","LMS service","Wed Oct 08 03:23:07 GMT 2025","passed","Wed Oct 08 03:23:07 GMT 2025","Get entities","Courses","",""
"","288","Get exercise","LMS service","Wed Oct 08 03:23:09 GMT 2025","passed","Wed Oct 08 03:23:09 GMT 2025","Get entity","Exercises","",""
"","263","Create file with empty filename","LMS service","Wed Oct 08 03:23:12 GMT 2025","passed","Wed Oct 08 03:23:12 GMT 2025","Validate entity","Files","",""
"","259","Create file with empty filename and directory","LMS service","Wed Oct 08 03:23:13 GMT 2025","passed","Wed Oct 08 03:23:13 GMT 2025","Validate entity","Files","",""
"","552","Create user","LMS service","Wed Oct 08 03:23:14 GMT 2025","passed","Wed Oct 08 03:23:15 GMT 2025","Create entity","Users","",""
"","28","Update exercise","LMS service","Wed Oct 08 03:23:10 GMT 2025","passed","Wed Oct 08 03:23:10 GMT 2025","Update entity","Exercises","",""
"","16","Get file","LMS service","Wed Oct 08 03:23:11 GMT 2025","passed","Wed Oct 08 03:23:11 GMT 2025","Get entity","Files","",""
"","545","Login","LMS service","Wed Oct 08 03:23:05 GMT 2025","passed","Wed Oct 08 03:23:05 GMT 2025","Login","Authentication","",""
"","259","Create file with incorrect file id","LMS service","Wed Oct 08 03:23:14 GMT 2025","passed","Wed Oct 08 03:23:14 GMT 2025","Validate entity","Files","",""
"","287","Create user","LMS service","Wed Oct 08 03:23:14 GMT 2025","passed","Wed Oct 08 03:23:14 GMT 2025","Create entity","Users","",""
"","14","Get user me","LMS service","Wed Oct 08 03:23:15 GMT 2025","passed","Wed Oct 08 03:23:15 GMT 2025","Get entity","Users","",""
"","34","Update course","LMS service","Wed Oct 08 03:23:05 GMT 2025","passed","Wed Oct 08 03:23:05 GMT 2025","Update entity","Courses","",""
"","548","Create user","LMS service","Wed Oct 08 03:23:13 GMT 2025","passed","Wed Oct 08 03:23:14 GMT 2025","Create entity","Users","",""
"","20","Get exercises","LMS service","Wed Oct 08 03:23:09 GMT 2025","passed","Wed Oct 08 03:23:09 GMT 2025","Get entities","Exercises","",""
"","566","Create file","LMS service","Wed Oct 08 03:23:10 GMT 2025","passed","Wed Oct 08 03:23:11 GMT 2025","Create entity","Files","",""
"","17","Delete exercise","LMS service","Wed Oct 08 03:23:08 GMT 2025","passed","Wed Oct 08 03:23:08 GMT 2025","Delete entity","Exercises","",""
"","16","Create file with empty directory","LMS service","Wed Oct 08 03:23:12 GMT 2025","passed","Wed Oct 08 03:23:12 GMT 2025","Validate entity","Files","",""
"","290","Delete file","LMS service","Wed Oct 08 03:23:13 GMT 2025","passed","Wed Oct 08 03:23:13 GMT 2025","Delete entity","Files","",""
"","267","Create exercise","LMS service","Wed Oct 08 03:23:07 GMT 2025","passed","Wed Oct 08 03:23:08 GMT 2025","Create entity","Exercises","",""
