"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","293","Delete file","LMS service","Thu Sep 25 03:27:20 GMT 2025","passed","Thu Sep 25 03:27:20 GMT 2025","Delete entity","Files","",""
"","257","Create file with incorrect file id","LMS service","Thu Sep 25 03:27:20 GMT 2025","passed","Thu Sep 25 03:27:21 GMT 2025","Validate entity","Files","",""
"","551","Create user","LMS service","Thu Sep 25 03:27:20 GMT 2025","passed","Thu Sep 25 03:27:21 GMT 2025","Create entity","Users","",""
"","290","Create user","LMS service","Thu Sep 25 03:27:21 GMT 2025","passed","Thu Sep 25 03:27:21 GMT 2025","Create entity","Users","",""
"","290","Delete exercise","LMS service","Thu Sep 25 03:27:15 GMT 2025","passed","Thu Sep 25 03:27:15 GMT 2025","Delete entity","Exercises","",""
"","575","Create file","LMS service","Thu Sep 25 03:27:17 GMT 2025","passed","Thu Sep 25 03:27:17 GMT 2025","Create entity","Files","",""
"","558","Create user","LMS service","Thu Sep 25 03:27:21 GMT 2025","passed","Thu Sep 25 03:27:21 GMT 2025","Create entity","Users","",""
"","18","Get exercise","LMS service","Thu Sep 25 03:27:15 GMT 2025","passed","Thu Sep 25 03:27:15 GMT 2025","Get entity","Exercises","",""
"","547","Login","LMS service","Thu Sep 25 03:27:11 GMT 2025","passed","Thu Sep 25 03:27:12 GMT 2025","Login","Authentication","",""
"","262","Create file with empty filename and directory","LMS service","Thu Sep 25 03:27:19 GMT 2025","passed","Thu Sep 25 03:27:20 GMT 2025","Validate entity","Files","",""
"","303","Update course","LMS service","Thu Sep 25 03:27:12 GMT 2025","passed","Thu Sep 25 03:27:12 GMT 2025","Update entity","Courses","",""
"","20","Get exercises","LMS service","Thu Sep 25 03:27:16 GMT 2025","passed","Thu Sep 25 03:27:16 GMT 2025","Get entities","Exercises","",""
"","268","Create exercise","LMS service","Thu Sep 25 03:27:14 GMT 2025","passed","Thu Sep 25 03:27:14 GMT 2025","Create entity","Exercises","",""
"","22","Get file","LMS service","Thu Sep 25 03:27:17 GMT 2025","passed","Thu Sep 25 03:27:17 GMT 2025","Get entity","Files","",""
"","292","Update exercise","LMS service","Thu Sep 25 03:27:16 GMT 2025","passed","Thu Sep 25 03:27:17 GMT 2025","Update entity","Exercises","",""
"","16","Get user me","LMS service","Thu Sep 25 03:27:22 GMT 2025","passed","Thu Sep 25 03:27:22 GMT 2025","Get entity","Users","",""
"","30","Get courses","LMS service","Thu Sep 25 03:27:13 GMT 2025","passed","Thu Sep 25 03:27:14 GMT 2025","Get entities","Courses","",""
"","18","Create file with empty directory","LMS service","Thu Sep 25 03:27:19 GMT 2025","passed","Thu Sep 25 03:27:19 GMT 2025","Validate entity","Files","",""
"","31","Create course","LMS service","Thu Sep 25 03:27:13 GMT 2025","passed","Thu Sep 25 03:27:13 GMT 2025","Create entity","Courses","",""
"","267","Create file with empty filename","LMS service","Thu Sep 25 03:27:18 GMT 2025","passed","Thu Sep 25 03:27:19 GMT 2025","Validate entity","Files","",""
