"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Get exercises","LMS service","Thu Jul 31 03:58:24 GMT 2025","passed","Thu Jul 31 03:58:24 GMT 2025","Get entities","Exercises","",""
"","269","Create file with empty filename and directory","LMS service","Thu Jul 31 03:58:27 GMT 2025","passed","Thu Jul 31 03:58:28 GMT 2025","Validate entity","Files","",""
"","290","Update exercise","LMS service","Thu Jul 31 03:58:25 GMT 2025","passed","Thu Jul 31 03:58:25 GMT 2025","Update entity","Exercises","",""
"","32","Create course","LMS service","Thu Jul 31 03:58:21 GMT 2025","passed","Thu Jul 31 03:58:21 GMT 2025","Create entity","Courses","",""
"","263","Create file with empty directory","LMS service","Thu Jul 31 03:58:27 GMT 2025","passed","Thu Jul 31 03:58:27 GMT 2025","Validate entity","Files","",""
"","264","Create file with incorrect file id","LMS service","Thu Jul 31 03:58:29 GMT 2025","passed","Thu Jul 31 03:58:29 GMT 2025","Validate entity","Files","",""
"","274","Create exercise","LMS service","Thu Jul 31 03:58:22 GMT 2025","passed","Thu Jul 31 03:58:23 GMT 2025","Create entity","Exercises","",""
"","29","Get courses","LMS service","Thu Jul 31 03:58:21 GMT 2025","passed","Thu Jul 31 03:58:21 GMT 2025","Get entities","Courses","",""
"","33","Update course","LMS service","Thu Jul 31 03:58:20 GMT 2025","passed","Thu Jul 31 03:58:20 GMT 2025","Update entity","Courses","",""
"","545","Login","LMS service","Thu Jul 31 03:58:20 GMT 2025","passed","Thu Jul 31 03:58:20 GMT 2025","Login","Authentication","",""
"","287","Get exercise","LMS service","Thu Jul 31 03:58:23 GMT 2025","passed","Thu Jul 31 03:58:24 GMT 2025","Get entity","Exercises","",""
"","12","Get user me","LMS service","Thu Jul 31 03:58:30 GMT 2025","passed","Thu Jul 31 03:58:30 GMT 2025","Get entity","Users","",""
"","285","Delete exercise","LMS service","Thu Jul 31 03:58:23 GMT 2025","passed","Thu Jul 31 03:58:23 GMT 2025","Delete entity","Exercises","",""
"","530","Create user","LMS service","Thu Jul 31 03:58:28 GMT 2025","passed","Thu Jul 31 03:58:29 GMT 2025","Create entity","Users","",""
"","290","Create user","LMS service","Thu Jul 31 03:58:29 GMT 2025","passed","Thu Jul 31 03:58:29 GMT 2025","Create entity","Users","",""
"","14","Get file","LMS service","Thu Jul 31 03:58:26 GMT 2025","passed","Thu Jul 31 03:58:26 GMT 2025","Get entity","Files","",""
"","313","Create file","LMS service","Thu Jul 31 03:58:25 GMT 2025","passed","Thu Jul 31 03:58:25 GMT 2025","Create entity","Files","",""
"","271","Create file with empty filename","LMS service","Thu Jul 31 03:58:26 GMT 2025","passed","Thu Jul 31 03:58:27 GMT 2025","Validate entity","Files","",""
"","20","Delete file","LMS service","Thu Jul 31 03:58:28 GMT 2025","passed","Thu Jul 31 03:58:28 GMT 2025","Delete entity","Files","",""
"","558","Create user","LMS service","Thu Jul 31 03:58:29 GMT 2025","passed","Thu Jul 31 03:58:29 GMT 2025","Create entity","Users","",""
