"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","Get courses","LMS service","Tue Sep 23 03:52:41 GMT 2025","passed","Tue Sep 23 03:52:41 GMT 2025","Get entities","Courses","",""
"","544","Login","LMS service","Tue Sep 23 03:52:39 GMT 2025","passed","Tue Sep 23 03:52:39 GMT 2025","Login","Authentication","",""
"","15","Get file","LMS service","Tue Sep 23 03:52:45 GMT 2025","passed","Tue Sep 23 03:52:45 GMT 2025","Get entity","Files","",""
"","293","Delete exercise","LMS service","Tue Sep 23 03:52:42 GMT 2025","passed","Tue Sep 23 03:52:42 GMT 2025","Delete entity","Exercises","",""
"","537","Create user","LMS service","Tue Sep 23 03:52:48 GMT 2025","passed","Tue Sep 23 03:52:48 GMT 2025","Create entity","Users","",""
"","270","Create file with empty filename and directory","LMS service","Tue Sep 23 03:52:47 GMT 2025","passed","Tue Sep 23 03:52:47 GMT 2025","Validate entity","Files","",""
"","269","Create exercise","LMS service","Tue Sep 23 03:52:41 GMT 2025","passed","Tue Sep 23 03:52:42 GMT 2025","Create entity","Exercises","",""
"","34","Update course","LMS service","Tue Sep 23 03:52:39 GMT 2025","passed","Tue Sep 23 03:52:39 GMT 2025","Update entity","Courses","",""
"","552","Create user","LMS service","Tue Sep 23 03:52:48 GMT 2025","passed","Tue Sep 23 03:52:49 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Tue Sep 23 03:52:49 GMT 2025","passed","Tue Sep 23 03:52:49 GMT 2025","Get entity","Users","",""
"","263","Create file with empty directory","LMS service","Tue Sep 23 03:52:46 GMT 2025","passed","Tue Sep 23 03:52:46 GMT 2025","Validate entity","Files","",""
"","260","Create file with incorrect file id","LMS service","Tue Sep 23 03:52:48 GMT 2025","passed","Tue Sep 23 03:52:48 GMT 2025","Validate entity","Files","",""
"","21","Delete file","LMS service","Tue Sep 23 03:52:47 GMT 2025","passed","Tue Sep 23 03:52:47 GMT 2025","Delete entity","Files","",""
"","33","Create course","LMS service","Tue Sep 23 03:52:41 GMT 2025","passed","Tue Sep 23 03:52:41 GMT 2025","Create entity","Courses","",""
"","266","Create file with empty filename","LMS service","Tue Sep 23 03:52:45 GMT 2025","passed","Tue Sep 23 03:52:46 GMT 2025","Validate entity","Files","",""
"","290","Create user","LMS service","Tue Sep 23 03:52:48 GMT 2025","passed","Tue Sep 23 03:52:48 GMT 2025","Create entity","Users","",""
"","24","Get exercises","LMS service","Tue Sep 23 03:52:43 GMT 2025","passed","Tue Sep 23 03:52:43 GMT 2025","Get entities","Exercises","",""
"","292","Get exercise","LMS service","Tue Sep 23 03:52:43 GMT 2025","passed","Tue Sep 23 03:52:43 GMT 2025","Get entity","Exercises","",""
"","288","Update exercise","LMS service","Tue Sep 23 03:52:44 GMT 2025","passed","Tue Sep 23 03:52:44 GMT 2025","Update entity","Exercises","",""
"","320","Create file","LMS service","Tue Sep 23 03:52:44 GMT 2025","passed","Tue Sep 23 03:52:45 GMT 2025","Create entity","Files","",""
