"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Get courses","LMS service","Mon Oct 06 03:28:09 GMT 2025","passed","Mon Oct 06 03:28:09 GMT 2025","Get entities","Courses","",""
"","555","Create user","LMS service","Mon Oct 06 03:28:16 GMT 2025","passed","Mon Oct 06 03:28:17 GMT 2025","Create entity","Users","",""
"","290","Create file","LMS service","Mon Oct 06 03:28:13 GMT 2025","passed","Mon Oct 06 03:28:13 GMT 2025","Create entity","Files","",""
"","268","Create file with incorrect file id","LMS service","Mon Oct 06 03:28:16 GMT 2025","passed","Mon Oct 06 03:28:17 GMT 2025","Validate entity","Files","",""
"","267","Create file with empty filename and directory","LMS service","Mon Oct 06 03:28:15 GMT 2025","passed","Mon Oct 06 03:28:16 GMT 2025","Validate entity","Files","",""
"","21","Get exercises","LMS service","Mon Oct 06 03:28:12 GMT 2025","passed","Mon Oct 06 03:28:12 GMT 2025","Get entities","Exercises","",""
"","19","Get exercise","LMS service","Mon Oct 06 03:28:11 GMT 2025","passed","Mon Oct 06 03:28:11 GMT 2025","Get entity","Exercises","",""
"","292","Delete file","LMS service","Mon Oct 06 03:28:16 GMT 2025","passed","Mon Oct 06 03:28:16 GMT 2025","Delete entity","Files","",""
"","34","Create course","LMS service","Mon Oct 06 03:28:09 GMT 2025","passed","Mon Oct 06 03:28:09 GMT 2025","Create entity","Courses","",""
"","35","Update course","LMS service","Mon Oct 06 03:28:08 GMT 2025","passed","Mon Oct 06 03:28:08 GMT 2025","Update entity","Courses","",""
"","15","Get file","LMS service","Mon Oct 06 03:28:13 GMT 2025","passed","Mon Oct 06 03:28:13 GMT 2025","Get entity","Files","",""
"","17","Create file with empty directory","LMS service","Mon Oct 06 03:28:15 GMT 2025","passed","Mon Oct 06 03:28:15 GMT 2025","Validate entity","Files","",""
"","16","Get user me","LMS service","Mon Oct 06 03:28:18 GMT 2025","passed","Mon Oct 06 03:28:18 GMT 2025","Get entity","Users","",""
"","287","Create user","LMS service","Mon Oct 06 03:28:17 GMT 2025","passed","Mon Oct 06 03:28:17 GMT 2025","Create entity","Users","",""
"","263","Create file with empty filename","LMS service","Mon Oct 06 03:28:14 GMT 2025","passed","Mon Oct 06 03:28:15 GMT 2025","Validate entity","Files","",""
"","545","Login","LMS service","Mon Oct 06 03:28:08 GMT 2025","passed","Mon Oct 06 03:28:08 GMT 2025","Login","Authentication","",""
"","25","Update exercise","LMS service","Mon Oct 06 03:28:12 GMT 2025","passed","Mon Oct 06 03:28:12 GMT 2025","Update entity","Exercises","",""
"","267","Create exercise","LMS service","Mon Oct 06 03:28:10 GMT 2025","passed","Mon Oct 06 03:28:10 GMT 2025","Create entity","Exercises","",""
"","288","Delete exercise","LMS service","Mon Oct 06 03:28:10 GMT 2025","passed","Mon Oct 06 03:28:11 GMT 2025","Delete entity","Exercises","",""
"","555","Create user","LMS service","Mon Oct 06 03:28:17 GMT 2025","passed","Mon Oct 06 03:28:17 GMT 2025","Create entity","Users","",""
