"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","Update course","LMS service","Thu Jul 10 03:46:29 GMT 2025","passed","Thu Jul 10 03:46:29 GMT 2025","Update entity","Courses","",""
"","33","Create course","LMS service","Thu Jul 10 03:46:30 GMT 2025","passed","Thu Jul 10 03:46:30 GMT 2025","Create entity","Courses","",""
"","262","Create file with empty directory","LMS service","Thu Jul 10 03:46:35 GMT 2025","passed","Thu Jul 10 03:46:36 GMT 2025","Validate entity","Files","",""
"","32","Get courses","LMS service","Thu Jul 10 03:46:30 GMT 2025","passed","Thu Jul 10 03:46:30 GMT 2025","Get entities","Courses","",""
"","291","Update exercise","LMS service","Thu Jul 10 03:46:33 GMT 2025","passed","Thu Jul 10 03:46:34 GMT 2025","Update entity","Exercises","",""
"","531","Create user","LMS service","Thu Jul 10 03:46:37 GMT 2025","passed","Thu Jul 10 03:46:37 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Thu Jul 10 03:46:39 GMT 2025","passed","Thu Jul 10 03:46:39 GMT 2025","Get entity","Users","",""
"","262","Create file with empty filename and directory","LMS service","Thu Jul 10 03:46:36 GMT 2025","passed","Thu Jul 10 03:46:36 GMT 2025","Validate entity","Files","",""
"","261","Create file with empty filename","LMS service","Thu Jul 10 03:46:35 GMT 2025","passed","Thu Jul 10 03:46:35 GMT 2025","Validate entity","Files","",""
"","266","Create file with incorrect file id","LMS service","Thu Jul 10 03:46:37 GMT 2025","passed","Thu Jul 10 03:46:37 GMT 2025","Validate entity","Files","",""
"","547","Login","LMS service","Thu Jul 10 03:46:28 GMT 2025","passed","Thu Jul 10 03:46:29 GMT 2025","Login","Authentication","",""
"","13","Get file","LMS service","Thu Jul 10 03:46:35 GMT 2025","passed","Thu Jul 10 03:46:35 GMT 2025","Get entity","Files","",""
"","19","Get exercises","LMS service","Thu Jul 10 03:46:33 GMT 2025","passed","Thu Jul 10 03:46:33 GMT 2025","Get entities","Exercises","",""
"","320","Create file","LMS service","Thu Jul 10 03:46:34 GMT 2025","passed","Thu Jul 10 03:46:34 GMT 2025","Create entity","Files","",""
"","20","Delete exercise","LMS service","Thu Jul 10 03:46:32 GMT 2025","passed","Thu Jul 10 03:46:32 GMT 2025","Delete entity","Exercises","",""
"","276","Create exercise","LMS service","Thu Jul 10 03:46:31 GMT 2025","passed","Thu Jul 10 03:46:31 GMT 2025","Create entity","Exercises","",""
"","555","Create user","LMS service","Thu Jul 10 03:46:38 GMT 2025","passed","Thu Jul 10 03:46:38 GMT 2025","Create entity","Users","",""
"","289","Create user","LMS service","Thu Jul 10 03:46:38 GMT 2025","passed","Thu Jul 10 03:46:38 GMT 2025","Create entity","Users","",""
"","20","Delete file","LMS service","Thu Jul 10 03:46:37 GMT 2025","passed","Thu Jul 10 03:46:37 GMT 2025","Delete entity","Files","",""
"","288","Get exercise","LMS service","Thu Jul 10 03:46:32 GMT 2025","passed","Thu Jul 10 03:46:32 GMT 2025","Get entity","Exercises","",""
