"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18","Get exercise","LMS service","Wed Jun 04 03:39:54 GMT 2025","passed","Wed Jun 04 03:39:54 GMT 2025","Get entity","Exercises","",""
"","291","Create user","LMS service","Wed Jun 04 03:40:00 GMT 2025","passed","Wed Jun 04 03:40:00 GMT 2025","Create entity","Users","",""
"","15","Get file","LMS service","Wed Jun 04 03:39:56 GMT 2025","passed","Wed Jun 04 03:39:56 GMT 2025","Get entity","Files","",""
"","288","Delete exercise","LMS service","Wed Jun 04 03:39:54 GMT 2025","passed","Wed Jun 04 03:39:54 GMT 2025","Delete entity","Exercises","",""
"","266","Create file with incorrect file id","LMS service","Wed Jun 04 03:39:59 GMT 2025","passed","Wed Jun 04 03:39:59 GMT 2025","Validate entity","Files","",""
"","286","Get exercises","LMS service","Wed Jun 04 03:39:55 GMT 2025","passed","Wed Jun 04 03:39:55 GMT 2025","Get entities","Exercises","",""
"","276","Create exercise","LMS service","Wed Jun 04 03:39:53 GMT 2025","passed","Wed Jun 04 03:39:53 GMT 2025","Create entity","Exercises","",""
"","23","Update exercise","LMS service","Wed Jun 04 03:39:55 GMT 2025","passed","Wed Jun 04 03:39:55 GMT 2025","Update entity","Exercises","",""
"","295","Delete file","LMS service","Wed Jun 04 03:39:59 GMT 2025","passed","Wed Jun 04 03:39:59 GMT 2025","Delete entity","Files","",""
"","565","Create file","LMS service","Wed Jun 04 03:39:56 GMT 2025","passed","Wed Jun 04 03:39:56 GMT 2025","Create entity","Files","",""
"","265","Create file with empty filename and directory","LMS service","Wed Jun 04 03:39:58 GMT 2025","passed","Wed Jun 04 03:39:59 GMT 2025","Validate entity","Files","",""
"","13","Get user me","LMS service","Wed Jun 04 03:40:01 GMT 2025","passed","Wed Jun 04 03:40:01 GMT 2025","Get entity","Users","",""
"","559","Create user","LMS service","Wed Jun 04 03:40:00 GMT 2025","passed","Wed Jun 04 03:40:00 GMT 2025","Create entity","Users","",""
"","31","Create course","LMS service","Wed Jun 04 03:39:52 GMT 2025","passed","Wed Jun 04 03:39:52 GMT 2025","Create entity","Courses","",""
"","20","Create file with empty directory","LMS service","Wed Jun 04 03:39:57 GMT 2025","passed","Wed Jun 04 03:39:57 GMT 2025","Validate entity","Files","",""
"","267","Create file with empty filename","LMS service","Wed Jun 04 03:39:57 GMT 2025","passed","Wed Jun 04 03:39:57 GMT 2025","Validate entity","Files","",""
"","547","Create user","LMS service","Wed Jun 04 03:39:59 GMT 2025","passed","Wed Jun 04 03:39:59 GMT 2025","Create entity","Users","",""
"","305","Update course","LMS service","Wed Jun 04 03:39:51 GMT 2025","passed","Wed Jun 04 03:39:51 GMT 2025","Update entity","Courses","",""
"","543","Login","LMS service","Wed Jun 04 03:39:50 GMT 2025","passed","Wed Jun 04 03:39:51 GMT 2025","Login","Authentication","",""
"","30","Get courses","LMS service","Wed Jun 04 03:39:52 GMT 2025","passed","Wed Jun 04 03:39:52 GMT 2025","Get entities","Courses","",""
