"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Create course","LMS service","Mon Jul 28 04:00:40 GMT 2025","passed","Mon Jul 28 04:00:40 GMT 2025","Create entity","Courses","",""
"","313","Get exercises","LMS service","Mon Jul 28 04:00:43 GMT 2025","passed","Mon Jul 28 04:00:43 GMT 2025","Get entities","Exercises","",""
"","33","Get courses","LMS service","Mon Jul 28 04:00:40 GMT 2025","passed","Mon Jul 28 04:00:40 GMT 2025","Get entities","Courses","",""
"","20","Delete exercise","LMS service","Mon Jul 28 04:00:42 GMT 2025","passed","Mon Jul 28 04:00:42 GMT 2025","Delete entity","Exercises","",""
"","271","Create exercise","LMS service","Mon Jul 28 04:00:41 GMT 2025","passed","Mon Jul 28 04:00:41 GMT 2025","Create entity","Exercises","",""
"","543","Login","LMS service","Mon Jul 28 04:00:39 GMT 2025","passed","Mon Jul 28 04:00:39 GMT 2025","Login","Authentication","",""
"","260","Create file with empty filename","LMS service","Mon Jul 28 04:00:45 GMT 2025","passed","Mon Jul 28 04:00:45 GMT 2025","Validate entity","Files","",""
"","535","Create user","LMS service","Mon Jul 28 04:00:47 GMT 2025","passed","Mon Jul 28 04:00:48 GMT 2025","Create entity","Users","",""
"","264","Create file with empty directory","LMS service","Mon Jul 28 04:00:46 GMT 2025","passed","Mon Jul 28 04:00:46 GMT 2025","Validate entity","Files","",""
"","12","Get user me","LMS service","Mon Jul 28 04:00:49 GMT 2025","passed","Mon Jul 28 04:00:49 GMT 2025","Get entity","Users","",""
"","572","Create file","LMS service","Mon Jul 28 04:00:44 GMT 2025","passed","Mon Jul 28 04:00:45 GMT 2025","Create entity","Files","",""
"","287","Get file","LMS service","Mon Jul 28 04:00:45 GMT 2025","passed","Mon Jul 28 04:00:45 GMT 2025","Get entity","Files","",""
"","23","Update exercise","LMS service","Mon Jul 28 04:00:44 GMT 2025","passed","Mon Jul 28 04:00:44 GMT 2025","Update entity","Exercises","",""
"","557","Create user","LMS service","Mon Jul 28 04:00:48 GMT 2025","passed","Mon Jul 28 04:00:48 GMT 2025","Create entity","Users","",""
"","20","Get exercise","LMS service","Mon Jul 28 04:00:42 GMT 2025","passed","Mon Jul 28 04:00:42 GMT 2025","Get entity","Exercises","",""
"","19","Delete file","LMS service","Mon Jul 28 04:00:47 GMT 2025","passed","Mon Jul 28 04:00:47 GMT 2025","Delete entity","Files","",""
"","265","Create file with empty filename and directory","LMS service","Mon Jul 28 04:00:46 GMT 2025","passed","Mon Jul 28 04:00:47 GMT 2025","Validate entity","Files","",""
"","35","Update course","LMS service","Mon Jul 28 04:00:39 GMT 2025","passed","Mon Jul 28 04:00:39 GMT 2025","Update entity","Courses","",""
"","270","Create file with incorrect file id","LMS service","Mon Jul 28 04:00:47 GMT 2025","passed","Mon Jul 28 04:00:48 GMT 2025","Validate entity","Files","",""
"","290","Create user","LMS service","Mon Jul 28 04:00:48 GMT 2025","passed","Mon Jul 28 04:00:48 GMT 2025","Create entity","Users","",""
