"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","291","Create user","LMS service","Mon Nov 03 03:43:59 GMT 2025","passed","Mon Nov 03 03:44:00 GMT 2025","Create entity","Users","",""
"","524","Create user","LMS service","Mon Nov 03 03:44:00 GMT 2025","passed","Mon Nov 03 03:44:00 GMT 2025","Create entity","Users","",""
"","19","Get exercises","LMS service","Mon Nov 03 03:43:55 GMT 2025","passed","Mon Nov 03 03:43:55 GMT 2025","Get entities","Exercises","",""
"","63","Create file","LMS service","Mon Nov 03 03:43:56 GMT 2025","passed","Mon Nov 03 03:43:56 GMT 2025","Create entity","Files","",""
"","27","Update exercise","LMS service","Mon Nov 03 03:43:56 GMT 2025","passed","Mon Nov 03 03:43:56 GMT 2025","Update entity","Exercises","",""
"","21","Delete file","LMS service","Mon Nov 03 03:43:59 GMT 2025","passed","Mon Nov 03 03:43:59 GMT 2025","Delete entity","Files","",""
"","20","Create file with empty filename","LMS service","Mon Nov 03 03:43:57 GMT 2025","passed","Mon Nov 03 03:43:57 GMT 2025","Validate entity","Files","",""
"","31","Create course","LMS service","Mon Nov 03 03:43:52 GMT 2025","passed","Mon Nov 03 03:43:52 GMT 2025","Create entity","Courses","",""
"","257","Create file with empty directory","LMS service","Mon Nov 03 03:43:58 GMT 2025","passed","Mon Nov 03 03:43:58 GMT 2025","Validate entity","Files","",""
"","40","Update course","LMS service","Mon Nov 03 03:43:51 GMT 2025","passed","Mon Nov 03 03:43:51 GMT 2025","Update entity","Courses","",""
"","277","Create exercise","LMS service","Mon Nov 03 03:43:53 GMT 2025","passed","Mon Nov 03 03:43:53 GMT 2025","Create entity","Exercises","",""
"","14","Create file with incorrect file id","LMS service","Mon Nov 03 03:43:59 GMT 2025","passed","Mon Nov 03 03:43:59 GMT 2025","Validate entity","Files","",""
"","546","Login","LMS service","Mon Nov 03 03:43:50 GMT 2025","passed","Mon Nov 03 03:43:51 GMT 2025","Login","Authentication","",""
"","287","Delete exercise","LMS service","Mon Nov 03 03:43:53 GMT 2025","passed","Mon Nov 03 03:43:53 GMT 2025","Delete entity","Exercises","",""
"","15","Get file","LMS service","Mon Nov 03 03:43:57 GMT 2025","passed","Mon Nov 03 03:43:57 GMT 2025","Get entity","Files","",""
"","546","Create user","LMS service","Mon Nov 03 03:43:59 GMT 2025","passed","Mon Nov 03 03:44:00 GMT 2025","Create entity","Users","",""
"","30","Get courses","LMS service","Mon Nov 03 03:43:52 GMT 2025","passed","Mon Nov 03 03:43:52 GMT 2025","Get entities","Courses","",""
"","291","Get exercise","LMS service","Mon Nov 03 03:43:54 GMT 2025","passed","Mon Nov 03 03:43:54 GMT 2025","Get entity","Exercises","",""
"","17","Create file with empty filename and directory","LMS service","Mon Nov 03 03:43:58 GMT 2025","passed","Mon Nov 03 03:43:58 GMT 2025","Validate entity","Files","",""
"","16","Get user me","LMS service","Mon Nov 03 03:44:01 GMT 2025","passed","Mon Nov 03 03:44:01 GMT 2025","Get entity","Users","",""
