"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Get exercises","LMS service","Sat Sep 20 03:20:12 GMT 2025","passed","Sat Sep 20 03:20:12 GMT 2025","Get entities","Exercises","",""
"","290","Get exercise","LMS service","Sat Sep 20 03:20:11 GMT 2025","passed","Sat Sep 20 03:20:11 GMT 2025","Get entity","Exercises","",""
"","15","Get file","LMS service","Sat Sep 20 03:20:14 GMT 2025","passed","Sat Sep 20 03:20:14 GMT 2025","Get entity","Files","",""
"","265","Create file with incorrect file id","LMS service","Sat Sep 20 03:20:16 GMT 2025","passed","Sat Sep 20 03:20:16 GMT 2025","Validate entity","Files","",""
"","291","Update exercise","LMS service","Sat Sep 20 03:20:12 GMT 2025","passed","Sat Sep 20 03:20:13 GMT 2025","Update entity","Exercises","",""
"","544","Login","LMS service","Sat Sep 20 03:20:07 GMT 2025","passed","Sat Sep 20 03:20:08 GMT 2025","Login","Authentication","",""
"","33","Update course","LMS service","Sat Sep 20 03:20:08 GMT 2025","passed","Sat Sep 20 03:20:08 GMT 2025","Update entity","Courses","",""
"","555","Create user","LMS service","Sat Sep 20 03:20:17 GMT 2025","passed","Sat Sep 20 03:20:17 GMT 2025","Create entity","Users","",""
"","261","Create file with empty filename and directory","LMS service","Sat Sep 20 03:20:15 GMT 2025","passed","Sat Sep 20 03:20:15 GMT 2025","Validate entity","Files","",""
"","22","Delete file","LMS service","Sat Sep 20 03:20:16 GMT 2025","passed","Sat Sep 20 03:20:16 GMT 2025","Delete entity","Files","",""
"","30","Create course","LMS service","Sat Sep 20 03:20:09 GMT 2025","passed","Sat Sep 20 03:20:09 GMT 2025","Create entity","Courses","",""
"","268","Create file with empty directory","LMS service","Sat Sep 20 03:20:14 GMT 2025","passed","Sat Sep 20 03:20:15 GMT 2025","Validate entity","Files","",""
"","535","Create user","LMS service","Sat Sep 20 03:20:16 GMT 2025","passed","Sat Sep 20 03:20:16 GMT 2025","Create entity","Users","",""
"","265","Create exercise","LMS service","Sat Sep 20 03:20:10 GMT 2025","passed","Sat Sep 20 03:20:10 GMT 2025","Create entity","Exercises","",""
"","291","Delete exercise","LMS service","Sat Sep 20 03:20:10 GMT 2025","passed","Sat Sep 20 03:20:11 GMT 2025","Delete entity","Exercises","",""
"","290","Create user","LMS service","Sat Sep 20 03:20:16 GMT 2025","passed","Sat Sep 20 03:20:17 GMT 2025","Create entity","Users","",""
"","13","Get user me","LMS service","Sat Sep 20 03:20:18 GMT 2025","passed","Sat Sep 20 03:20:18 GMT 2025","Get entity","Users","",""
"","316","Create file","LMS service","Sat Sep 20 03:20:13 GMT 2025","passed","Sat Sep 20 03:20:13 GMT 2025","Create entity","Files","",""
"","267","Create file with empty filename","LMS service","Sat Sep 20 03:20:14 GMT 2025","passed","Sat Sep 20 03:20:14 GMT 2025","Validate entity","Files","",""
"","30","Get courses","LMS service","Sat Sep 20 03:20:09 GMT 2025","passed","Sat Sep 20 03:20:09 GMT 2025","Get entities","Courses","",""
