"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","269","Create file with empty directory","LMS service","Mon Oct 20 04:03:27 GMT 2025","passed","Mon Oct 20 04:03:28 GMT 2025","Validate entity","Files","",""
"","32","Create course","LMS service","Mon Oct 20 04:03:21 GMT 2025","passed","Mon Oct 20 04:03:22 GMT 2025","Create entity","Courses","",""
"","22","Get exercises","LMS service","Mon Oct 20 04:03:25 GMT 2025","passed","Mon Oct 20 04:03:25 GMT 2025","Get entities","Exercises","",""
"","290","Get file","LMS service","Mon Oct 20 04:03:26 GMT 2025","passed","Mon Oct 20 04:03:26 GMT 2025","Get entity","Files","",""
"","22","Delete file","LMS service","Mon Oct 20 04:03:29 GMT 2025","passed","Mon Oct 20 04:03:29 GMT 2025","Delete entity","Files","",""
"","546","Login","LMS service","Mon Oct 20 04:03:20 GMT 2025","passed","Mon Oct 20 04:03:21 GMT 2025","Login","Authentication","",""
"","23","Update exercise","LMS service","Mon Oct 20 04:03:25 GMT 2025","passed","Mon Oct 20 04:03:25 GMT 2025","Update entity","Exercises","",""
"","19","Get user me","LMS service","Mon Oct 20 04:03:31 GMT 2025","passed","Mon Oct 20 04:03:31 GMT 2025","Get entity","Users","",""
"","36","Get courses","LMS service","Mon Oct 20 04:03:22 GMT 2025","passed","Mon Oct 20 04:03:22 GMT 2025","Get entities","Courses","",""
"","569","Create file","LMS service","Mon Oct 20 04:03:25 GMT 2025","passed","Mon Oct 20 04:03:26 GMT 2025","Create entity","Files","",""
"","561","Create user","LMS service","Mon Oct 20 04:03:29 GMT 2025","passed","Mon Oct 20 04:03:30 GMT 2025","Create entity","Users","",""
"","18","Get exercise","LMS service","Mon Oct 20 04:03:24 GMT 2025","passed","Mon Oct 20 04:03:24 GMT 2025","Get entity","Exercises","",""
"","274","Create exercise","LMS service","Mon Oct 20 04:03:22 GMT 2025","passed","Mon Oct 20 04:03:23 GMT 2025","Create entity","Exercises","",""
"","264","Create file with empty filename","LMS service","Mon Oct 20 04:03:27 GMT 2025","passed","Mon Oct 20 04:03:27 GMT 2025","Validate entity","Files","",""
"","292","Delete exercise","LMS service","Mon Oct 20 04:03:23 GMT 2025","passed","Mon Oct 20 04:03:24 GMT 2025","Delete entity","Exercises","",""
"","266","Create file with empty filename and directory","LMS service","Mon Oct 20 04:03:28 GMT 2025","passed","Mon Oct 20 04:03:28 GMT 2025","Validate entity","Files","",""
"","575","Create user","LMS service","Mon Oct 20 04:03:29 GMT 2025","passed","Mon Oct 20 04:03:29 GMT 2025","Create entity","Users","",""
"","290","Create user","LMS service","Mon Oct 20 04:03:29 GMT 2025","passed","Mon Oct 20 04:03:30 GMT 2025","Create entity","Users","",""
"","309","Update course","LMS service","Mon Oct 20 04:03:21 GMT 2025","passed","Mon Oct 20 04:03:21 GMT 2025","Update entity","Courses","",""
"","303","Create file with incorrect file id","LMS service","Mon Oct 20 04:03:29 GMT 2025","passed","Mon Oct 20 04:03:29 GMT 2025","Validate entity","Files","",""
