"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","288","Get exercise","LMS service","Thu Aug 21 03:33:53 GMT 2025","passed","Thu Aug 21 03:33:54 GMT 2025","Get entity","Exercises","",""
"","15","Get user me","LMS service","Thu Aug 21 03:34:00 GMT 2025","passed","Thu Aug 21 03:34:00 GMT 2025","Get entity","Users","",""
"","272","Create file with empty filename and directory","LMS service","Thu Aug 21 03:33:57 GMT 2025","passed","Thu Aug 21 03:33:58 GMT 2025","Validate entity","Files","",""
"","555","Create user","LMS service","Thu Aug 21 03:33:59 GMT 2025","passed","Thu Aug 21 03:33:59 GMT 2025","Create entity","Users","",""
"","546","Login","LMS service","Thu Aug 21 03:33:50 GMT 2025","passed","Thu Aug 21 03:33:50 GMT 2025","Login","Authentication","",""
"","31","Get courses","LMS service","Thu Aug 21 03:33:51 GMT 2025","passed","Thu Aug 21 03:33:51 GMT 2025","Get entities","Courses","",""
"","31","Create course","LMS service","Thu Aug 21 03:33:51 GMT 2025","passed","Thu Aug 21 03:33:51 GMT 2025","Create entity","Courses","",""
"","265","Create exercise","LMS service","Thu Aug 21 03:33:52 GMT 2025","passed","Thu Aug 21 03:33:52 GMT 2025","Create entity","Exercises","",""
"","263","Create file with empty filename","LMS service","Thu Aug 21 03:33:56 GMT 2025","passed","Thu Aug 21 03:33:56 GMT 2025","Validate entity","Files","",""
"","539","Create user","LMS service","Thu Aug 21 03:33:58 GMT 2025","passed","Thu Aug 21 03:33:59 GMT 2025","Create entity","Users","",""
"","268","Create file with empty directory","LMS service","Thu Aug 21 03:33:57 GMT 2025","passed","Thu Aug 21 03:33:57 GMT 2025","Validate entity","Files","",""
"","14","Get file","LMS service","Thu Aug 21 03:33:56 GMT 2025","passed","Thu Aug 21 03:33:56 GMT 2025","Get entity","Files","",""
"","284","Delete exercise","LMS service","Thu Aug 21 03:33:52 GMT 2025","passed","Thu Aug 21 03:33:53 GMT 2025","Delete entity","Exercises","",""
"","291","Update exercise","LMS service","Thu Aug 21 03:33:55 GMT 2025","passed","Thu Aug 21 03:33:55 GMT 2025","Update entity","Exercises","",""
"","315","Create file","LMS service","Thu Aug 21 03:33:55 GMT 2025","passed","Thu Aug 21 03:33:55 GMT 2025","Create entity","Files","",""
"","289","Create user","LMS service","Thu Aug 21 03:33:59 GMT 2025","passed","Thu Aug 21 03:33:59 GMT 2025","Create entity","Users","",""
"","34","Update course","LMS service","Thu Aug 21 03:33:50 GMT 2025","passed","Thu Aug 21 03:33:50 GMT 2025","Update entity","Courses","",""
"","22","Delete file","LMS service","Thu Aug 21 03:33:58 GMT 2025","passed","Thu Aug 21 03:33:58 GMT 2025","Delete entity","Files","",""
"","25","Get exercises","LMS service","Thu Aug 21 03:33:54 GMT 2025","passed","Thu Aug 21 03:33:54 GMT 2025","Get entities","Exercises","",""
"","266","Create file with incorrect file id","LMS service","Thu Aug 21 03:33:58 GMT 2025","passed","Thu Aug 21 03:33:59 GMT 2025","Validate entity","Files","",""
