"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","322","Create file","LMS service","Sun Aug 03 04:05:01 GMT 2025","passed","Sun Aug 03 04:05:01 GMT 2025","Create entity","Files","",""
"","289","Create user","LMS service","Sun Aug 03 04:05:05 GMT 2025","passed","Sun Aug 03 04:05:05 GMT 2025","Create entity","Users","",""
"","546","Login","LMS service","Sun Aug 03 04:04:55 GMT 2025","passed","Sun Aug 03 04:04:56 GMT 2025","Login","Authentication","",""
"","527","Create user","LMS service","Sun Aug 03 04:05:04 GMT 2025","passed","Sun Aug 03 04:05:05 GMT 2025","Create entity","Users","",""
"","14","Get user me","LMS service","Sun Aug 03 04:05:06 GMT 2025","passed","Sun Aug 03 04:05:06 GMT 2025","Get entity","Users","",""
"","21","Delete exercise","LMS service","Sun Aug 03 04:04:59 GMT 2025","passed","Sun Aug 03 04:04:59 GMT 2025","Delete entity","Exercises","",""
"","275","Create exercise","LMS service","Sun Aug 03 04:04:58 GMT 2025","passed","Sun Aug 03 04:04:58 GMT 2025","Create entity","Exercises","",""
"","289","Update exercise","LMS service","Sun Aug 03 04:05:01 GMT 2025","passed","Sun Aug 03 04:05:01 GMT 2025","Update entity","Exercises","",""
"","32","Get courses","LMS service","Sun Aug 03 04:04:57 GMT 2025","passed","Sun Aug 03 04:04:57 GMT 2025","Get entities","Courses","",""
"","261","Create file with incorrect file id","LMS service","Sun Aug 03 04:05:04 GMT 2025","passed","Sun Aug 03 04:05:05 GMT 2025","Validate entity","Files","",""
"","22","Delete file","LMS service","Sun Aug 03 04:05:04 GMT 2025","passed","Sun Aug 03 04:05:04 GMT 2025","Delete entity","Files","",""
"","14","Get file","LMS service","Sun Aug 03 04:05:02 GMT 2025","passed","Sun Aug 03 04:05:02 GMT 2025","Get entity","Files","",""
"","40","Update course","LMS service","Sun Aug 03 04:04:56 GMT 2025","passed","Sun Aug 03 04:04:56 GMT 2025","Update entity","Courses","",""
"","34","Create course","LMS service","Sun Aug 03 04:04:57 GMT 2025","passed","Sun Aug 03 04:04:57 GMT 2025","Create entity","Courses","",""
"","266","Create file with empty filename","LMS service","Sun Aug 03 04:05:02 GMT 2025","passed","Sun Aug 03 04:05:02 GMT 2025","Validate entity","Files","",""
"","25","Get exercises","LMS service","Sun Aug 03 04:05:00 GMT 2025","passed","Sun Aug 03 04:05:00 GMT 2025","Get entities","Exercises","",""
"","268","Create file with empty filename and directory","LMS service","Sun Aug 03 04:05:03 GMT 2025","passed","Sun Aug 03 04:05:04 GMT 2025","Validate entity","Files","",""
"","264","Create file with empty directory","LMS service","Sun Aug 03 04:05:03 GMT 2025","passed","Sun Aug 03 04:05:03 GMT 2025","Validate entity","Files","",""
"","290","Get exercise","LMS service","Sun Aug 03 04:04:59 GMT 2025","passed","Sun Aug 03 04:05:00 GMT 2025","Get entity","Exercises","",""
"","556","Create user","LMS service","Sun Aug 03 04:05:05 GMT 2025","passed","Sun Aug 03 04:05:05 GMT 2025","Create entity","Users","",""
