"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Get user me","LMS service","Mon Sep 01 03:45:06 GMT 2025","passed","Mon Sep 01 03:45:06 GMT 2025","Get entity","Users","",""
"","287","Get exercise","LMS service","Mon Sep 01 03:45:00 GMT 2025","passed","Mon Sep 01 03:45:00 GMT 2025","Get entity","Exercises","",""
"","65","Create file","LMS service","Mon Sep 01 03:45:01 GMT 2025","passed","Mon Sep 01 03:45:01 GMT 2025","Create entity","Files","",""
"","17","Create file with incorrect file id","LMS service","Mon Sep 01 03:45:05 GMT 2025","passed","Mon Sep 01 03:45:05 GMT 2025","Validate entity","Files","",""
"","18","Create file with empty filename","LMS service","Mon Sep 01 03:45:02 GMT 2025","passed","Mon Sep 01 03:45:02 GMT 2025","Validate entity","Files","",""
"","288","Delete exercise","LMS service","Mon Sep 01 03:44:59 GMT 2025","passed","Mon Sep 01 03:44:59 GMT 2025","Delete entity","Exercises","",""
"","26","Update exercise","LMS service","Mon Sep 01 03:45:01 GMT 2025","passed","Mon Sep 01 03:45:01 GMT 2025","Update entity","Exercises","",""
"","287","Create user","LMS service","Mon Sep 01 03:45:05 GMT 2025","passed","Mon Sep 01 03:45:05 GMT 2025","Create entity","Users","",""
"","16","Get file","LMS service","Mon Sep 01 03:45:02 GMT 2025","passed","Mon Sep 01 03:45:02 GMT 2025","Get entity","Files","",""
"","21","Get exercises","LMS service","Mon Sep 01 03:45:00 GMT 2025","passed","Mon Sep 01 03:45:00 GMT 2025","Get entities","Exercises","",""
"","19","Create file with empty filename and directory","LMS service","Mon Sep 01 03:45:03 GMT 2025","passed","Mon Sep 01 03:45:03 GMT 2025","Validate entity","Files","",""
"","34","Update course","LMS service","Mon Sep 01 03:44:56 GMT 2025","passed","Mon Sep 01 03:44:56 GMT 2025","Update entity","Courses","",""
"","544","Login","LMS service","Mon Sep 01 03:44:56 GMT 2025","passed","Mon Sep 01 03:44:56 GMT 2025","Login","Authentication","",""
"","256","Create file with empty directory","LMS service","Mon Sep 01 03:45:03 GMT 2025","passed","Mon Sep 01 03:45:03 GMT 2025","Validate entity","Files","",""
"","530","Create user","LMS service","Mon Sep 01 03:45:05 GMT 2025","passed","Mon Sep 01 03:45:05 GMT 2025","Create entity","Users","",""
"","30","Create course","LMS service","Mon Sep 01 03:44:57 GMT 2025","passed","Mon Sep 01 03:44:57 GMT 2025","Create entity","Courses","",""
"","266","Create exercise","LMS service","Mon Sep 01 03:44:58 GMT 2025","passed","Mon Sep 01 03:44:59 GMT 2025","Create entity","Exercises","",""
"","23","Delete file","LMS service","Mon Sep 01 03:45:05 GMT 2025","passed","Mon Sep 01 03:45:05 GMT 2025","Delete entity","Files","",""
"","554","Create user","LMS service","Mon Sep 01 03:45:05 GMT 2025","passed","Mon Sep 01 03:45:05 GMT 2025","Create entity","Users","",""
"","34","Get courses","LMS service","Mon Sep 01 03:44:57 GMT 2025","passed","Mon Sep 01 03:44:58 GMT 2025","Get entities","Courses","",""
