"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Get file","LMS service","Wed Oct 15 03:55:41 GMT 2025","passed","Wed Oct 15 03:55:41 GMT 2025","Get entity","Files","",""
"","548","Login","LMS service","Wed Oct 15 03:55:35 GMT 2025","passed","Wed Oct 15 03:55:35 GMT 2025","Login","Authentication","",""
"","319","Create file","LMS service","Wed Oct 15 03:55:40 GMT 2025","passed","Wed Oct 15 03:55:40 GMT 2025","Create entity","Files","",""
"","537","Create user","LMS service","Wed Oct 15 03:55:43 GMT 2025","passed","Wed Oct 15 03:55:44 GMT 2025","Create entity","Users","",""
"","271","Create file with empty filename and directory","LMS service","Wed Oct 15 03:55:43 GMT 2025","passed","Wed Oct 15 03:55:43 GMT 2025","Validate entity","Files","",""
"","270","Create file with empty filename","LMS service","Wed Oct 15 03:55:41 GMT 2025","passed","Wed Oct 15 03:55:42 GMT 2025","Validate entity","Files","",""
"","265","Create file with incorrect file id","LMS service","Wed Oct 15 03:55:44 GMT 2025","passed","Wed Oct 15 03:55:44 GMT 2025","Validate entity","Files","",""
"","40","Update course","LMS service","Wed Oct 15 03:55:35 GMT 2025","passed","Wed Oct 15 03:55:35 GMT 2025","Update entity","Courses","",""
"","288","Create user","LMS service","Wed Oct 15 03:55:44 GMT 2025","passed","Wed Oct 15 03:55:44 GMT 2025","Create entity","Users","",""
"","558","Create user","LMS service","Wed Oct 15 03:55:44 GMT 2025","passed","Wed Oct 15 03:55:45 GMT 2025","Create entity","Users","",""
"","17","Get user me","LMS service","Wed Oct 15 03:55:45 GMT 2025","passed","Wed Oct 15 03:55:45 GMT 2025","Get entity","Users","",""
"","296","Update exercise","LMS service","Wed Oct 15 03:55:40 GMT 2025","passed","Wed Oct 15 03:55:40 GMT 2025","Update entity","Exercises","",""
"","20","Get exercises","LMS service","Wed Oct 15 03:55:39 GMT 2025","passed","Wed Oct 15 03:55:39 GMT 2025","Get entities","Exercises","",""
"","266","Create file with empty directory","LMS service","Wed Oct 15 03:55:42 GMT 2025","passed","Wed Oct 15 03:55:42 GMT 2025","Validate entity","Files","",""
"","264","Create exercise","LMS service","Wed Oct 15 03:55:37 GMT 2025","passed","Wed Oct 15 03:55:38 GMT 2025","Create entity","Exercises","",""
"","22","Delete exercise","LMS service","Wed Oct 15 03:55:38 GMT 2025","passed","Wed Oct 15 03:55:38 GMT 2025","Delete entity","Exercises","",""
"","34","Create course","LMS service","Wed Oct 15 03:55:36 GMT 2025","passed","Wed Oct 15 03:55:36 GMT 2025","Create entity","Courses","",""
"","37","Get courses","LMS service","Wed Oct 15 03:55:36 GMT 2025","passed","Wed Oct 15 03:55:37 GMT 2025","Get entities","Courses","",""
"","22","Delete file","LMS service","Wed Oct 15 03:55:43 GMT 2025","passed","Wed Oct 15 03:55:43 GMT 2025","Delete entity","Files","",""
"","292","Get exercise","LMS service","Wed Oct 15 03:55:39 GMT 2025","passed","Wed Oct 15 03:55:39 GMT 2025","Get entity","Exercises","",""
